T_REC,_modelTyp,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,one,Class,noaaID,predictday
20240303,LLM_VIT,BSS,"13592,13598",0.409,0.249,0.394,0.445,0.341,0.199,0.388,0.444,0.382,0.406,13598,0.365,C,13598.0,20240304
20240304,LLM_VIT,BSS,"13592,13598",0.39,0.229,0.401,0.44,0.324,0.216,0.371,0.471,0.387,0.402,13592,0.363,C,13598.0,20240305
20240304,LLM_VIT,BSS,"13596,13601",0.31,0.135,0.296,0.301,0.252,0.126,0.236,0.343,0.303,0.229,13596,0.253,N,13601.0,20240305
20240304,LLM_VIT,BSS,"13599,13600",0.43,0.28,0.437,0.477,0.362,0.248,0.418,0.496,0.417,0.46,13599,0.402,C,13599.0,20240305
20240305,LLM_VIT,BSS,"13596,13601",0.284,0.119,0.279,0.279,0.24,0.119,0.225,0.331,0.283,0.215,13601,0.237,N,13601.0,20240306
20240305,LLM_VIT,BSS,"13599,13600",0.56,0.414,0.585,0.588,0.45,0.385,0.529,0.597,0.543,0.638,13599,0.528,C,13599.0,20240306
20240306,LLM_VIT,BSS,"13599,13600",0.582,0.459,0.585,0.571,0.495,0.397,0.559,0.573,0.533,0.663,13600,0.541,C,13599.0,20240307
20240307,LLM_VIT,BSS,"13599,13600",0.67,0.566,0.674,0.632,0.569,0.501,0.644,0.637,0.631,0.768,13599,0.629,M,13599.0,20240308
20240309,LLM_VIT,BSS,"13599,13600,13605",0.646,0.558,0.651,0.597,0.59,0.468,0.635,0.562,0.59,0.747,13600,0.604,M,13599.0,20240310
20240310,LLM_VIT,BSS,"13599,13600,13605",0.592,0.52,0.604,0.574,0.565,0.422,0.615,0.532,0.533,0.71,13600,0.566,C,13599.0,20240311
20240311,LLM_VIT,BSS,"13599,13600,13605",0.729,0.67,0.779,0.734,0.61,0.674,0.725,0.752,0.712,0.863,13600,0.724,C,13599.0,20240312
20240313,LLM_VIT,BSS,"13599,13600,13605",0.746,0.659,0.811,0.779,0.558,0.757,0.737,0.866,0.781,0.885,13605,0.757,M,13599.0,20240314
20240326,LLM_VIT,BSS,"13615,13623",0.871,0.919,0.908,0.897,0.804,0.886,0.937,0.88,0.827,0.977,13615,0.89,M,13615.0,20240327
20240327,LLM_VIT,BSS,"13615,13623",0.861,0.945,0.909,0.914,0.829,0.918,0.96,0.905,0.831,0.984,13615,0.905,X,13615.0,20240328
20240415,LLM_VIT,BSS,"13637,13638",0.595,0.641,0.688,0.745,0.781,0.62,0.73,0.74,0.612,0.835,13637,0.698,C,13637.0,20240416
20240416,LLM_VIT,BSS,"13635,13642",0.26,0.119,0.249,0.259,0.252,0.103,0.222,0.287,0.245,0.204,13635,0.22,N,13642.0,20240417
20240416,LLM_VIT,BSS,"13637,13638,13643",0.56,0.674,0.625,0.713,0.868,0.537,0.761,0.632,0.531,0.834,13637,0.673,C,13638.0,20240417
20240416,LLM_VIT,BSS,"13639,13640",0.674,0.675,0.741,0.765,0.597,0.655,0.753,0.758,0.668,0.862,13639,0.714,C,13639.0,20240417
20240417,LLM_VIT,BSS,"13635,13642",0.281,0.129,0.277,0.277,0.259,0.12,0.238,0.317,0.276,0.223,13635,0.239,N,13642.0,20240418
20240417,LLM_VIT,BSS,"13637,13638,13643",0.583,0.74,0.603,0.688,0.712,0.493,0.794,0.528,0.492,0.842,13643,0.647,M,13638.0,20240418
20240417,LLM_VIT,BSS,"13639,13640",0.658,0.66,0.713,0.718,0.621,0.624,0.743,0.725,0.644,0.849,13639,0.695,N,13640.0,20240418
20240418,LLM_VIT,BSS,"13635,13642",0.317,0.151,0.326,0.314,0.259,0.147,0.253,0.372,0.318,0.252,13635,0.27,C,13642.0,20240419
20240418,LLM_VIT,BSS,"13637,13638,13643,13645",0.635,0.786,0.643,0.683,0.761,0.516,0.834,0.497,0.503,0.878,13637,0.673,C,13638.0,20240419
20240418,LLM_VIT,BSS,"13639,13640",0.612,0.586,0.652,0.644,0.597,0.516,0.673,0.618,0.573,0.782,13639,0.625,C,13639.0,20240419
20240419,LLM_VIT,BSS,"13637,13638,13643,13645,13647",0.757,0.872,0.759,0.749,0.821,0.691,0.892,0.63,0.628,0.935,13637,0.773,C,13638.0,20240420
20240419,LLM_VIT,BSS,"13639,13640",0.638,0.62,0.664,0.644,0.619,0.536,0.699,0.643,0.599,0.802,13639,0.646,C,13639.0,20240420
20240419,LLM_VIT,BSS,"13644,13646,13648",0.413,0.227,0.407,0.449,0.321,0.203,0.365,0.454,0.404,0.423,13644,0.366,N,13648.0,20240420
20240421,LLM_VIT,BSS,"13637,13638,13643,13645,13647,13650",0.756,0.878,0.774,0.77,0.827,0.712,0.899,0.64,0.624,0.944,13637,0.782,M,13645.0,20240422
20240421,LLM_VIT,BSS,"13639,13640,13649",0.502,0.518,0.513,0.567,0.558,0.364,0.629,0.499,0.43,0.684,13639,0.526,N,13649.0,20240422
20240421,LLM_VIT,BSS,"13644,13646,13648,13651",0.376,0.225,0.341,0.386,0.342,0.164,0.354,0.385,0.35,0.353,13648,0.327,N,13651.0,20240422
20240422,LLM_VIT,BSS,"13637,13638,13643,13645,13647,13650",0.856,0.947,0.893,0.887,0.876,0.891,0.95,0.832,0.795,0.982,13643,0.89,M,13638.0,20240423
20240422,LLM_VIT,BSS,"13644,13646,13648,13651",0.42,0.271,0.362,0.428,0.373,0.172,0.401,0.391,0.363,0.439,13646,0.362,C,13646.0,20240423
20240423,LLM_VIT,BSS,"13644,13646,13648,13651",0.694,0.533,0.699,0.682,0.514,0.516,0.633,0.701,0.675,0.799,13648,0.644,C,13648.0,20240424
20240423,LLM_VIT,BSS,"13654,13656",0.755,0.557,0.776,0.729,0.484,0.648,0.642,0.828,0.769,0.824,13656,0.701,C,13654.0,20240424
20240424,LLM_VIT,BSS,"13637,13638,13643,13645,13647,13650",0.936,0.979,0.977,0.97,0.971,0.987,0.98,0.978,0.949,0.997,13650,0.972,M,13638.0,20240425
20240424,LLM_VIT,BSS,"13644,13646,13648,13651",0.533,0.413,0.522,0.552,0.463,0.329,0.554,0.558,0.503,0.632,13646,0.505,M,13648.0,20240425
20240424,LLM_VIT,BSS,"13654,13656",0.618,0.426,0.608,0.597,0.444,0.415,0.535,0.649,0.596,0.661,13654,0.554,C,13654.0,20240425
20240425,LLM_VIT,BSS,"13644,13646,13648,13651",0.461,0.356,0.461,0.516,0.421,0.272,0.502,0.499,0.429,0.553,13646,0.446,C,13648.0,20240426
20240425,LLM_VIT,BSS,"13654,13656",0.363,0.232,0.312,0.362,0.358,0.144,0.365,0.343,0.309,0.384,13656,0.317,C,13654.0,20240426
20240427,LLM_VIT,BSS,"13654,13656",0.792,0.618,0.805,0.756,0.554,0.657,0.683,0.792,0.786,0.865,13654,0.73,C,13654.0,20240428
20240429,LLM_VIT,BSS,"13654,13656",0.952,0.914,0.972,0.937,0.751,0.967,0.919,0.973,0.961,0.987,13654,0.933,M,13654.0,20240430
20240502,LLM_VIT,BSS,"13661,13663",0.871,0.678,0.885,0.83,0.56,0.802,0.745,0.907,0.888,0.923,13663,0.808,X,13663.0,20240503
20240503,LLM_VIT,BSS,"13661,13663",0.996,0.982,0.998,0.992,0.86,0.998,0.974,0.998,0.998,0.999,13663,0.979,M,13663.0,20240504
20240506,LLM_VIT,BSS,"13661,13663",0.929,0.907,0.946,0.923,0.744,0.938,0.924,0.958,0.937,0.983,13661,0.918,M,13663.0,20240507
20240507,LLM_VIT,BSS,"13661,13663",0.745,0.715,0.806,0.81,0.608,0.711,0.806,0.81,0.753,0.904,13661,0.766,X,13663.0,20240508
20240507,LLM_VIT,BSS,"13664,13668",0.997,0.995,0.998,0.994,0.929,0.999,0.99,0.997,0.997,0.999,13664,0.989,X,13664.0,20240508
20240507,LLM_VIT,BSS,"13665,13669",0.157,0.072,0.151,0.151,0.212,0.057,0.148,0.167,0.146,0.104,13669,0.136,N,13669.0,20240508
20240510,LLM_VIT,BSS,"13664,13668",0.999,0.999,0.999,0.999,0.997,1.0,0.999,0.999,0.999,1.0,13664,0.999,X,13664.0,20240511
20240512,LLM_VIT,BSS,"13670,13671",0.349,0.192,0.309,0.341,0.317,0.138,0.309,0.337,0.308,0.301,13671,0.29,N,13671.0,20240513
20240513,LLM_VIT,BSS,"13670,13671",0.391,0.229,0.355,0.392,0.343,0.17,0.356,0.391,0.359,0.369,13670,0.335,N,13671.0,20240514
20240513,LLM_VIT,BSS,"13673,13674",0.459,0.482,0.498,0.554,0.545,0.352,0.598,0.486,0.418,0.649,13673,0.504,N,13674.0,20240514
20240514,LLM_VIT,BSS,"13670,13671",0.403,0.258,0.375,0.427,0.354,0.186,0.389,0.412,0.372,0.403,13670,0.357,M,13671.0,20240515
20240514,LLM_VIT,BSS,"13673,13674,13676,13679",0.477,0.597,0.498,0.569,0.634,0.369,0.69,0.426,0.397,0.686,13673,0.534,C,13679.0,20240515
20240515,LLM_VIT,BSS,"13670,13671",0.463,0.289,0.474,0.501,0.369,0.265,0.425,0.514,0.454,0.496,13671,0.425,N,13671.0,20240516
20240515,LLM_VIT,BSS,"13673,13674,13676,13679",0.501,0.681,0.516,0.561,0.722,0.381,0.766,0.368,0.383,0.767,13679,0.564,C,13679.0,20240516
20240516,LLM_VIT,BSS,"13680,13682",0.322,0.333,0.354,0.4,0.484,0.208,0.466,0.319,0.282,0.462,13682,0.363,N,13682.0,20240517
20240517,LLM_VIT,BSS,"13673,13674,13676,13679,13683",0.57,0.739,0.588,0.583,0.75,0.477,0.798,0.431,0.443,0.83,13673,0.62,C,13679.0,20240518
20240517,LLM_VIT,BSS,"13680,13682",0.266,0.272,0.268,0.304,0.461,0.137,0.4,0.219,0.216,0.34,13682,0.288,N,13682.0,20240518
20240518,LLM_VIT,BSS,"13673,13674,13676,13679,13683",0.556,0.732,0.616,0.643,0.742,0.517,0.807,0.502,0.486,0.854,13674,0.645,C,13683.0,20240519
20240518,LLM_VIT,BSS,"13680,13682",0.277,0.243,0.276,0.287,0.438,0.128,0.358,0.2,0.213,0.308,13682,0.272,N,13682.0,20240519
20240518,LLM_VIT,BSS,"13685,13686",0.638,0.658,0.699,0.735,0.575,0.626,0.772,0.752,0.61,0.84,13685,0.69,M,13685.0,20240519
20240519,LLM_VIT,BSS,"13673,13674,13676,13679,13683",0.664,0.798,0.745,0.768,0.747,0.689,0.849,0.697,0.634,0.917,13674,0.75,C,13683.0,20240520
20240519,LLM_VIT,BSS,"13685,13686",0.781,0.767,0.824,0.81,0.639,0.765,0.824,0.833,0.726,0.911,13686,0.787,C,13686.0,20240520
20240520,LLM_VIT,BSS,"13673,13674,13676,13679,13683",0.694,0.781,0.792,0.814,0.891,0.749,0.84,0.789,0.706,0.927,13674,0.798,M,13679.0,20240521
20240520,LLM_VIT,BSS,"13685,13686",0.651,0.695,0.671,0.687,0.623,0.59,0.787,0.708,0.566,0.846,13685,0.682,C,13685.0,20240521
20240521,LLM_VIT,BSS,"13680,13682,13687",0.415,0.291,0.481,0.415,0.431,0.331,0.418,0.481,0.42,0.531,13682,0.421,N,13687.0,20240522
20240521,LLM_VIT,BSS,"13685,13686",0.449,0.483,0.446,0.504,0.548,0.293,0.643,0.418,0.355,0.659,13686,0.479,C,13685.0,20240522
20240522,LLM_VIT,BSS,"13673,13674,13676,13679,13683",0.899,0.882,0.937,0.908,0.715,0.931,0.893,0.943,0.89,0.974,13679,0.897,M,13679.0,20240523
20240522,LLM_VIT,BSS,"13685,13686,13688",0.455,0.492,0.441,0.487,0.558,0.277,0.639,0.387,0.347,0.644,13685,0.472,C,13685.0,20240523
20240523,LLM_VIT,BSS,"13678,13680,13682,13687",0.394,0.216,0.434,0.437,0.316,0.248,0.35,0.514,0.425,0.41,13687,0.374,N,13687.0,20240524
20240523,LLM_VIT,BSS,"13685,13686,13688",0.529,0.529,0.519,0.541,0.572,0.338,0.662,0.457,0.425,0.712,13685,0.528,M,13685.0,20240524
20240524,LLM_VIT,BSS,"13685,13686,13688",0.517,0.504,0.519,0.55,0.546,0.341,0.641,0.481,0.436,0.709,13686,0.524,C,13686.0,20240525
20240525,LLM_VIT,BSS,"13685,13686,13688",0.532,0.519,0.561,0.592,0.537,0.406,0.653,0.569,0.49,0.709,13686,0.556,N,13688.0,20240526
20240527,LLM_VIT,BSS,"13689,13692",0.291,0.135,0.246,0.282,0.266,0.095,0.246,0.286,0.26,0.245,13692,0.235,N,13692.0,20240528
20240527,LLM_VIT,BSS,"13690,13691,13695",0.371,0.263,0.375,0.399,0.334,0.203,0.384,0.363,0.324,0.43,13690,0.344,C,13691.0,20240528
20240528,LLM_VIT,BSS,"13689,13692",0.273,0.121,0.237,0.263,0.248,0.096,0.225,0.285,0.249,0.199,13692,0.219,C,13692.0,20240529
20240528,LLM_VIT,BSS,"13690,13691,13695",0.587,0.674,0.631,0.695,0.633,0.531,0.777,0.636,0.536,0.826,13691,0.652,M,13691.0,20240529
20240530,LLM_VIT,BSS,"13689,13692",0.204,0.093,0.203,0.202,0.222,0.081,0.182,0.227,0.193,0.149,13692,0.175,N,13692.0,20240531
20240530,LLM_VIT,BSS,"13690,13691,13695",0.481,0.518,0.474,0.532,0.58,0.302,0.64,0.408,0.378,0.661,13691,0.497,C,13691.0,20240531
20240531,LLM_VIT,BSS,"13690,13691,13695",0.552,0.569,0.547,0.568,0.599,0.386,0.664,0.499,0.464,0.726,13691,0.557,C,13691.0,20240601
20240601,LLM_VIT,BSS,"13690,13691,13695",0.665,0.645,0.687,0.666,0.624,0.551,0.707,0.644,0.601,0.822,13691,0.661,N,13695.0,20240602
