y_true,zero,one
0.0,0.7271566987037659,0.2728433609008789
0.0,0.7317177057266235,0.26828229427337646
0.0,0.7304121255874634,0.26958781480789185
0.0,0.7288501858711243,0.2711498439311981
0.0,0.7324830889701843,0.2675168812274933
0.0,0.7291006445884705,0.27089938521385193
0.0,0.24467943608760834,0.75532066822052
0.0,0.7250519394874573,0.2749480903148651
0.0,0.7266140580177307,0.2733858823776245
0.0,0.7297929525375366,0.2702069580554962
0.0,0.24476800858974457,0.755232036113739
0.0,0.7309899926185608,0.2690100073814392
0.0,0.7279683351516724,0.27203169465065
0.0,0.730378270149231,0.2696216404438019
0.0,0.7271251082420349,0.2728748917579651
0.0,0.24471238255500793,0.7552876472473145
0.0,0.24472175538539886,0.7552782893180847
0.0,0.7192623019218445,0.2807377576828003
0.0,0.7311297059059143,0.2688702344894409
0.0,0.7281647324562073,0.2718352973461151
0.0,0.7331872582435608,0.2668127417564392
0.0,0.7299854159355164,0.27001455426216125
0.0,0.2447831630706787,0.7552167773246765
0.0,0.7322653532028198,0.2677346169948578
0.0,0.7327356934547424,0.26726430654525757
0.0,0.24465830624103546,0.755341649055481
0.0,0.7298917174339294,0.27010831236839294
0.0,0.7324210405349731,0.26757898926734924
0.0,0.7257071137428284,0.2742929458618164
0.0,0.7225833535194397,0.2774166762828827
0.0,0.24468906223773956,0.7553109526634216
0.0,0.7306593060493469,0.2693406045436859
0.0,0.2447492778301239,0.7552507519721985
1.0,0.7290613651275635,0.2709386348724365
1.0,0.7288590669631958,0.2711409330368042
1.0,0.24478106200695038,0.7552189230918884
1.0,0.2447083443403244,0.7552917003631592
1.0,0.24453216791152954,0.7554678320884705
1.0,0.7253963947296143,0.2746037244796753
1.0,0.24458694458007812,0.7554129958152771
1.0,0.2447163164615631,0.7552837133407593
1.0,0.2446829229593277,0.7553170919418335
1.0,0.24477161467075348,0.7552284002304077
1.0,0.24462513625621796,0.7553749084472656
1.0,0.24470597505569458,0.7552940845489502
1.0,0.24449725449085236,0.7555027008056641
1.0,0.2445404976606369,0.7554596066474915
1.0,0.24461013078689575,0.755389928817749
1.0,0.24466277658939362,0.7553372383117676
0.0,0.7322677373886108,0.26773229241371155
0.0,0.7306879758834839,0.26931196451187134
0.0,0.7284355759620667,0.27156439423561096
0.0,0.7305125594139099,0.2694874405860901
0.0,0.24471598863601685,0.7552840113639832
0.0,0.7308135628700256,0.26918646693229675
0.0,0.24476094543933868,0.7552390694618225
0.0,0.2447747141122818,0.7552253603935242
0.0,0.7327132225036621,0.2672867476940155
0.0,0.7303400039672852,0.26965996623039246
0.0,0.7315583229064941,0.26844173669815063
0.0,0.73072350025177,0.2692764699459076
0.0,0.7319998741149902,0.26800015568733215
0.0,0.7320018410682678,0.26799818873405457
0.0,0.7311676740646362,0.2688322961330414
0.0,0.24469582736492157,0.755304217338562
0.0,0.7336361408233643,0.26636382937431335
0.0,0.7318283915519714,0.2681715786457062
0.0,0.728725016117096,0.27127501368522644
0.0,0.7305717468261719,0.2694282829761505
0.0,0.7268868088722229,0.2731131613254547
0.0,0.7293424606323242,0.27065759897232056
0.0,0.7336657047271729,0.2663343548774719
0.0,0.7321540117263794,0.26784592866897583
0.0,0.7303505539894104,0.2696493864059448
0.0,0.7336027026176453,0.26639729738235474
0.0,0.733279824256897,0.2667202055454254
0.0,0.7330747246742249,0.2669253349304199
0.0,0.7337301969528198,0.26626983284950256
0.0,0.7332433462142944,0.2667566239833832
0.0,0.7333292365074158,0.2666707932949066
0.0,0.7324401140213013,0.26755985617637634
0.0,0.7329356074333191,0.2670644521713257
0.0,0.7338471412658691,0.26615285873413086
0.0,0.7337138652801514,0.26628610491752625
0.0,0.7302042841911316,0.2697957158088684
0.0,0.24477873742580414,0.7552213072776794
0.0,0.7332978844642639,0.2667020559310913
0.0,0.7334471940994263,0.2665528655052185
0.0,0.7322948575019836,0.2677050530910492
0.0,0.7332487106323242,0.2667512595653534
0.0,0.7303649187088013,0.26963499188423157
0.0,0.7335933446884155,0.26640668511390686
0.0,0.7284243106842041,0.2715756595134735
0.0,0.7329164743423462,0.2670835852622986
0.0,0.7312909960746765,0.2687090039253235
0.0,0.7334659695625305,0.26653406023979187
0.0,0.7319352030754089,0.26806485652923584
0.0,0.7314440011978149,0.26855599880218506
0.0,0.7310100793838501,0.2689898908138275
0.0,0.7318853735923767,0.2681145966053009
0.0,0.7329078912734985,0.26709210872650146
0.0,0.7303643226623535,0.26963573694229126
0.0,0.7316061854362488,0.268393874168396
0.0,0.7332792282104492,0.2667207717895508
0.0,0.733559787273407,0.26644018292427063
0.0,0.7316914200782776,0.2683085501194
0.0,0.7310042977333069,0.26899564266204834
1.0,0.24459975957870483,0.7554003000259399
1.0,0.24421577155590057,0.755784273147583
1.0,0.2446991503238678,0.7553008794784546
1.0,0.24457864463329315,0.7554214000701904
