Threshold,TSS
0.05,0.757
0.1,0.686
0.15000000000000002,0.615
0.2,0.365
0.25,0.375
0.3,0.375
0.35000000000000003,0.375
0.4,0.375
0.45,0.25
0.5,0.125
0.55,0.125
0.6000000000000001,0.125
0.6500000000000001,0.0
0.7000000000000001,0.0
0.7500000000000001,0.0
0.8,0.0
0.8500000000000001,0.0
0.9000000000000001,0.0
0.9500000000000001,0.0
