Threshold,TSS
0.05,0.271
0.1,0.236
0.15000000000000002,0.25
0.2,0.238
0.25,0.234
0.3,0.213
0.35000000000000003,0.213
0.4,0.213
0.45,0.213
0.5,0.213
0.55,0.213
0.6000000000000001,0.215
0.6500000000000001,0.216
0.7000000000000001,0.181
0.7500000000000001,0.173
0.8,0.178
0.8500000000000001,0.166
0.9000000000000001,0.168
0.9500000000000001,0.17
