Threshold,TSS
0.05,0.0
0.1,0.0
0.15000000000000002,0.0
0.2,0.017
0.25,0.078
0.3,0.1
0.35000000000000003,0.1
0.4,0.178
0.45,0.295
0.5,0.4
0.55,0.461
0.6000000000000001,0.491
0.6500000000000001,0.557
0.7000000000000001,0.578
0.7500000000000001,0.54
0.8,0.588
0.8500000000000001,0.571
0.9000000000000001,0.514
0.9500000000000001,0.38
