Threshold,TSS
0.05,0.0
0.1,0.0
0.15000000000000002,0.017
0.2,0.086
0.25,0.082
0.3,0.161
0.35000000000000003,0.348
0.4,0.408
0.45,0.461
0.5,0.543
0.55,0.591
0.6000000000000001,0.605
0.6500000000000001,0.605
0.7000000000000001,0.566
0.7500000000000001,0.605
0.8,0.523
0.8500000000000001,0.501
0.9000000000000001,0.289
0.9500000000000001,0.155
