noaaID,MPlus,zero,one,Class,y_true
13284.0,0.15,0.8141253650188446,0.1858746603131294,N,0
13287.0,0.1092,0.8484376430511474,0.1515623785555362,N,0
13298.0,0.0044,0.849364310503006,0.1506357036530971,N,0
13301.0,0.2088,0.438715398311615,0.5612845957279206,N,0
13303.0,0.0868,0.8042659163475037,0.1957340836524962,N,0
13307.0,0.0034,0.8601589739322663,0.1398410245776176,N,0
13345.0,0.0098,0.768381667137146,0.2316183269023895,N,0
13349.0,0.0033,0.7704718768596649,0.2295281335711479,N,0
13356.0,0.0059,0.7037843883037567,0.29621562063694,N,0
13362.0,0.1351,0.8438809394836426,0.1561190716922283,N,0
13412.0,0.0812,0.8227815210819245,0.1772184930741786,N,0
13414.0,0.0361,0.8573386907577515,0.1426613144576549,N,0
13420.0,0.0034,0.6922324895858765,0.3077675223350525,N,0
13439.0,0.0016,0.6419027209281921,0.3580972641706467,N,0
13440.0,0.0099,0.6165804445743561,0.3834195613861084,N,0
13446.0,0.0217,0.7275185704231262,0.2724814519286155,N,0
13501.0,0.0281,0.8252715408802033,0.1747284717857837,N,0
13505.0,0.0013,0.586251574754715,0.4137484312057495,N,0
13512.0,0.1522,0.8363706946372986,0.163629300147295,N,0
13522.0,0.0177,0.8164844572544098,0.1835155829787254,N,0
13525.0,0.0034,0.8354927062988281,0.1645073160529136,N,0
13544.0,0.0082,0.7054182410240173,0.2945817545056343,N,0
13563.0,0.0034,0.8534646093845367,0.1465354062616825,N,0
13570.0,0.032,0.6949479818344116,0.3050520196557045,N,0
13572.0,0.0033,0.848618483543396,0.1513815328478813,N,0
13577.0,0.0033,0.7517262876033783,0.2482737377285957,N,0
13581.0,0.0289,0.8205711781978607,0.1794288352131843,N,0
13585.0,0.0701,0.3407938435673713,0.6592061638832092,N,0
13610.0,0.0053,0.8101620316505432,0.1898379832506179,N,0
13611.0,0.0032,0.8468776285648346,0.1531223863363265,N,0
13622.0,0.0617,0.8390478074550629,0.1609521783888339,N,0
13624.0,0.0041,0.8471913874149323,0.1528086140751838,N,0
13627.0,0.1516,0.8414075314998627,0.1585924781858921,N,0
13653.0,0.0356,0.8223385095596314,0.1776614978909492,N,0
13659.0,0.0028,0.8375360488891601,0.1624639578163623,N,0
13660.0,0.0332,0.8051486194133759,0.1948513954877853,N,0
13665.0,0.1353,0.8285618185997009,0.1714381769299507,N,0
13666.0,0.0036,0.6358910501003265,0.3641089618206024,N,0
13667.0,0.0038,0.656517219543457,0.3434827834367752,N,0
13678.0,0.0084,0.8511093080043792,0.1488906942307949,N,0
13689.0,0.1254,0.7060473620891571,0.2939526304602623,N,0
13693.0,0.0525,0.6418160676956177,0.3581839442253113,N,0
13696.0,0.0809,0.8294158041477203,0.1705842174589633,N,0
13704.0,0.0533,0.792519336938858,0.2074806869029998,N,0
13706.0,0.0739,0.795884507894516,0.2041155219078063,N,0
