0,1,2,3,4,5,6,7,8,9
12.486287253243583,12.526887382779803,12.493473291397095,12.526542765753609,12.452282701219831,12.39485798563276,12.439516067504883,12.481730631419591,12.49737616947719,12.382050241742816
0.961283474056809,0.8400680378631309,0.8431886798805661,0.8422857578153964,0.7922807391043063,0.9170051393685518,0.8216945230960846,0.8150390287240347,0.8306708015777446,0.8744673684791282
0.7074062128861746,0.7022523802739603,0.6715019256980331,0.754038041388547,0.7627744718834206,0.7495982503449475,0.6375326712926229,0.6588587242144125,0.7031823308379562,0.6901602231793933
0.6988275636125494,0.62727948140215,0.6665417905207034,0.634278933207194,0.6646659076213837,0.6661219442332232,0.645326832930247,0.5944182961075394,0.6513921243173105,0.5704942654680323
0.610766730926655,0.6545791725317637,0.5896269645955827,0.6639511066454428,0.6447304685910543,0.6009987184294948,0.5996075118029559,0.5710496681707876,0.6104711139643634,0.5502305693096585
0.5920038510251928,0.6426056800065217,0.6084645854102241,0.6385544450194748,0.6088961478736665,0.615427366009465,0.6116998791694641,0.6021194910561597,0.6420233028906362,0.5580832042075969
0.6267907089657254,0.5790207341865257,0.6149519008618815,0.6090974200654913,0.6014174852106307,0.5805216884171521,0.5985492103629642,0.6224167413181729,0.5799784627225664,0.573083750627659
0.6294552463072317,0.6228156608563883,0.5926858164646007,0.5967186203709355,0.6178197540618755,0.64010007403515,0.5789116433373204,0.5531337901397988,0.5893909313060619,0.5701548942813167
0.5993608545373987,0.5405376652876536,0.5167807776618887,0.5592878604376758,0.595536039935218,0.5709381313235672,0.5495262168071888,0.5475387451825319,0.5768140664807072,0.5342770467201868
0.5531686036675064,0.5406379699707031,0.50269040134218,0.5205051634046767,0.5620986979316782,0.5158049905741656,0.5063927449561931,0.5086602656929581,0.4940843880176544,0.5177476273642646
0.5392349914268211,0.5591420354666533,0.5374926058230577,0.5360854831006792,0.5746613663655741,0.5396331780486636,0.5978999805671198,0.5301733403294174,0.49830668612762735,0.5213004935670782
0.5501045551564958,0.5396745723706705,0.5119210459567882,0.5540724562274085,0.5157683977374324,0.5415469148644695,0.5807212381451218,0.49641686733122226,0.5089921322133806,0.4801732781860564
0.5284786285073669,0.5159358161467092,0.5033471043463107,0.521034965912501,0.5510168075561523,0.5813851930477001,0.533874906875469,0.476122761214221,0.506787003742324,0.5079080738403179
0.5013595289654202,0.5361628101931678,0.5393009583155314,0.5384653729421122,0.534783602864654,0.5366321713836105,0.5711891976771531,0.47407874023472824,0.5040815726474479,0.45599516122429457
0.5502260481869733,0.5133873571952184,0.5027942712660189,0.49213559870366697,0.5097418184633609,0.5249963601430258,0.5164257696381321,0.465876587011196,0.49341688719060683,0.5037613566274997
0.5731265423474489,0.5197437074449327,0.5684835369940158,0.5657896984506536,0.5409793103182757,0.5619752340846591,0.5022772627848165,0.5132467636355648,0.505922058114299,0.5076544880867004
0.5307672376985904,0.5212940137695383,0.5453992971667537,0.5325428688967669,0.5555392294018356,0.5546962911332095,0.5875643017115416,0.5461410140549695,0.5469480786058638,0.519765575726827
0.5400756144965136,0.511381396540889,0.5043446907290706,0.5368153320418464,0.5051035329147622,0.5418245108039291,0.5218711158743611,0.47681676789566324,0.4592799290462776,0.48584638094460525
0.5059709438571224,0.5071128601277316,0.47966645382068773,0.5228611490240803,0.5317543402866081,0.5082814549958264,0.512052431150719,0.4984046949280633,0.5164446472017853,0.45361567978505735
0.49865637333304796,0.5314135639755814,0.48087962302896714,0.5166359748001452,0.5115771470246492,0.5193879946514413,0.5360747796517832,0.5096479312137321,0.490977367317235,0.46270166613437513
0.5363191774597874,0.5472134053707123,0.4963052173455556,0.5293350882000394,0.5256396465831332,0.5150179035133786,0.48199456599023605,0.531690760895058,0.511574430598153,0.48369462898483984
0.5028579157811625,0.5269307438974027,0.4670910465496558,0.5277186113375204,0.5022334820694394,0.5847679376602173,0.4910029382617385,0.4989830089939965,0.4794051205670392,0.49109636191968564
0.5573755193639685,0.5569086085866999,0.5592516583425028,0.536409072302006,0.5424202388083493,0.5426730833671711,0.5080810465194561,0.5485988695312429,0.4977028822457349,0.4959091069521727
0.4964745475186242,0.5222814590842636,0.4683855065593013,0.5250444754406258,0.47275746806904123,0.5282526027273249,0.5569992804968799,0.4705673461710965,0.48080544228906985,0.4682836438770647
0.5079871581660377,0.4609756287601259,0.4523043030941928,0.5101525794576716,0.5024917202967184,0.5011062853866153,0.49312687416871387,0.4482002572880851,0.49498438283249185,0.4776658509616499
0.531569363894286,0.5206730520283734,0.5181473592917124,0.5315795320051687,0.5026053571038775,0.5168129901091257,0.5173514893761387,0.49169176982508767,0.5016915478088237,0.514481638316755
0.5234008872950519,0.5539967241110625,0.5082146641280916,0.5698616283911245,0.5246574580669403,0.5793000404481534,0.5808211233880785,0.5086547318432066,0.512299989660581,0.48009940871485957
0.48305719207834313,0.5127261634226199,0.5014279092903491,0.5310947906087946,0.5303622384866079,0.5373446345329285,0.4852666650657301,0.4943460049452605,0.480965926139443,0.4763542198472553
0.516768632111726,0.5284451582917461,0.49969944578629955,0.5014558710433819,0.5732961749589002,0.527776990223814,0.5990944350207293,0.5138480072772061,0.5241995442796636,0.48457575120307783
0.5636094764426902,0.5497283223602507,0.5288567868647752,0.5394662006033791,0.5339061827571304,0.5810723470316993,0.5481403425887779,0.5026704326823905,0.541532740548805,0.5110060826495841
0.5209731989436679,0.5371256625210797,0.5223158294403994,0.562452616514983,0.5130182471540239,0.4974212480915917,0.5381568261870632,0.5029898622521648,0.5273101655421434,0.5178152482818674
0.4845432550818832,0.5017509929559849,0.5270438199793851,0.5034115198585722,0.5276076241775796,0.557445286600678,0.5097117490238614,0.5040064961821945,0.4980353398455514,0.4885555042160882
0.4693556516258805,0.4703405576723593,0.44179383803296973,0.4686138221511134,0.45425195108961175,0.4541784033731178,0.4653702681815183,0.4559571130408181,0.47400887310504913,0.46337088059495996
0.5192641411666516,0.5172888625551153,0.5338976471512406,0.5165788823807681,0.5352917688864248,0.5376626959553471,0.5291272865401374,0.47636586869204484,0.4694119217219176,0.4900881063055109
0.5022376637767862,0.5353742572996352,0.48367543518543243,0.5192283750684173,0.5169607908637436,0.5541648014828011,0.49310050076908535,0.47482400911825673,0.4848403053151237,0.4796054832361363
0.5096650410581518,0.5422303897363169,0.5402214692698585,0.5292420265851198,0.5653642250431908,0.5471026533179812,0.5607988613623159,0.4792366507980559,0.49627564405953445,0.5027753997732092
0.49717541094179507,0.5042452834270619,0.48606744077470565,0.5408575921146958,0.5036000940534804,0.49443564536394896,0.5173674567982003,0.45914030185452215,0.49461779550269797,0.47231632857410993
0.5508634448051453,0.5479340023464627,0.5167514002985425,0.5529013077418009,0.5588433841864268,0.5460681871131614,0.536159994425597,0.5330622394879659,0.5327890581554837,0.5232567174567117
0.5203316421420486,0.5381679623215286,0.5201279349901058,0.48186467974274244,0.5287363672697986,0.5334067300513938,0.541583244447355,0.5131769991583295,0.5026474650259372,0.492519842253791
0.5350515643755595,0.5129337741269006,0.4953573798691785,0.5131016793074431,0.5299592702477066,0.5388870934645335,0.5273114967125433,0.5405081229077445,0.5181788780071117,0.4958874859191753
0.4890632817038783,0.5413672101718409,0.513684414603092,0.5048237840334574,0.516804501414299,0.5314569241470761,0.5460648967160119,0.5317862370499858,0.5037383944899948,0.47455811003843945
0.5114087892903222,0.49397744790271475,0.4493762006362279,0.4827793737252553,0.48925819606692705,0.5100777027783571,0.5139437251620822,0.4579624605399591,0.5081935690508949,0.46195925385863695
0.5463402127778089,0.5554102615073875,0.509514852254479,0.5595313443077935,0.5517612485973923,0.5272315536384229,0.5521891812483469,0.5020996348725425,0.5139128847254647,0.5290169539274993
0.5406960149606069,0.5280214051405588,0.4930919000396022,0.5173614356252882,0.5177917855757254,0.5001204069013949,0.5350587158291428,0.47635824260888276,0.5136730825459516,0.48323157208937184
0.48736772769027287,0.4815648314025667,0.47524753323307745,0.5424449708726671,0.5513011272306796,0.5202339722050561,0.4981973667939504,0.46317395347136037,0.4791777713431252,0.4279399602501481
0.4926127217434071,0.4657341606087155,0.49249337172066726,0.4836336109373305,0.47260339834071974,0.4807066994684714,0.5319706113250168,0.4942855194762901,0.4638325235357991,0.46466643390832124
0.5131910217029078,0.5247988634639316,0.4902591931599158,0.5132357853430288,0.49671761305243883,0.5110072786057437,0.585169807628349,0.4942736388356597,0.4776969739684352,0.4643234748531271
0.5274464653597938,0.5097196129737077,0.4741399586200714,0.5092071879793096,0.5417697722161258,0.5583620016221646,0.5316681111300433,0.4892881589907187,0.5094872106004644,0.48788612529083536
0.5771770687014969,0.5852457820265381,0.5524548076921039,0.5550139193181638,0.5480959569966352,0.5269731912348006,0.5608196523454454,0.5236692599676274,0.5308276431428062,0.5190206755090643
0.49348523992079274,0.48733902584623406,0.4770714419859427,0.524351919138873,0.5141967060389342,0.5292904851613222,0.49874545799361336,0.46277949103602656,0.49900146215050306,0.4848936398824056
0.5289833159358414,0.5117729747736895,0.4763596687051985,0.5457119941711426,0.5300982975297504,0.5172009357699642,0.5221012852810047,0.4886744640491627,0.4770433571603563,0.499456368110798
0.5343949883072464,0.535664912727144,0.5068775007018337,0.5441668883517936,0.5715144784362228,0.5248103693679527,0.5368542792620482,0.5141110055976443,0.5363035864300199,0.4548466591923325
0.532272650135888,0.553291447184704,0.5061146942553697,0.5284189416302575,0.5250463309111418,0.48797646937546907,0.5330011739774987,0.48636286788516575,0.4999063550322144,0.48842107145874586
0.5181865140243813,0.5143412539252529,0.5087151532923734,0.5408651387249982,0.4918621215555403,0.5252673747362914,0.49032608171304065,0.4723832364435549,0.4725134334078542,0.47032709806053724
0.5496123587643659,0.5322752942641577,0.5326490082122661,0.5461306218747739,0.5748205113190191,0.5531257092952728,0.5331008009336613,0.5290022437219266,0.5220035805746361,0.5170886014346723
0.4957920726802614,0.4721439055822514,0.47038161423471236,0.5000828725320322,0.5113892555236816,0.5230589514529264,0.4701471229394277,0.4704471986602854,0.49765075246493023,0.46133216884401107
0.5031920494856658,0.47738578474080123,0.4866932393224151,0.4960632732620946,0.5065948847267363,0.4894273634310122,0.47918771648848496,0.4608765570101915,0.45620749283719947,0.4519846753941642
0.5531811681058671,0.5325022527465114,0.5366678756696207,0.5358354934939632,0.5130767286927612,0.5567079065022645,0.5396675975234421,0.4959690532198659,0.48227350965694143,0.5289999373533107
0.51368647813797,0.5432419241578491,0.48508707958239095,0.5192668691829398,0.5355996897927037,0.5570890329502247,0.5494939182643537,0.5297276145882077,0.511852067929727,0.5113644649585088
0.5103147510025237,0.5469761832996651,0.5040132458563205,0.5270230858414261,0.5283588369687399,0.5647994644112058,0.5145367312210577,0.5011747987182052,0.5201164726857785,0.4794866768298326
