Class,noaaID,zero,one
N,13284,0.8160861134529114,0.1839139014482498
N,13286,0.3070022761821747,0.6929976344108582
N,13287,0.8509654402732849,0.1490345597267151
N,13298,0.8450755476951599,0.1549244672060012
N,13301,0.5296883583068848,0.4703116416931152
N,13303,0.7977686524391174,0.202231302857399
N,13307,0.8620724678039551,0.1379275470972061
N,13345,0.7727463245391846,0.2272537648677826
N,13349,0.7655367255210876,0.2344633191823959
N,13356,0.7389383912086487,0.2610616087913513
N,13362,0.8691150546073914,0.1308849453926086
N,13371,0.7836299538612366,0.216370016336441
N,13393,0.5717559456825256,0.4282439947128296
N,13412,0.8604695200920105,0.1395304799079895
N,13414,0.8836745023727417,0.1163254827260971
N,13420,0.7070956230163574,0.2929043471813202
N,13439,0.6662786602973938,0.3337213695049286
N,13440,0.6368494033813477,0.3631505668163299
N,13446,0.7234472632408142,0.2765527367591858
N,13461,0.7938030362129211,0.2061969637870788
N,13470,0.7490543127059937,0.2509456872940063
N,13488,0.8556719422340393,0.1443280428647995
N,13496,0.7952325940132141,0.2047673910856247
N,13497,0.0395899675786495,0.9604099988937378
N,13501,0.8710564374923706,0.1289436072111129
N,13505,0.6371566653251648,0.3628433346748352
N,13512,0.8347689509391785,0.1652311086654663
N,13515,0.7826170921325684,0.217382863163948
N,13522,0.8084124326705933,0.1915875822305679
N,13525,0.8368467688560486,0.1631532162427902
N,13544,0.7151293754577637,0.2848706245422363
N,13550,0.7952991127967834,0.2047008872032165
N,13557,0.7068547606468201,0.2931452393531799
N,13563,0.8526372313499451,0.1473627388477325
N,13570,0.7109059691429138,0.2890940010547638
N,13572,0.849441647529602,0.1505583971738815
N,13577,0.7577247023582458,0.2422752976417541
N,13578,0.0611878558993339,0.938812255859375
N,13579,0.1430128365755081,0.8569872379302979
N,13581,0.8586932420730591,0.1413067579269409
N,13585,0.4247646629810333,0.5752353072166443
N,13597,0.7649141550064087,0.2350858598947525
N,13609,0.8501374125480652,0.14986252784729
N,13610,0.8020107746124268,0.1979892402887344
N,13611,0.8533424139022827,0.1466576159000396
N,13622,0.8542726039886475,0.1457275003194809
N,13624,0.8484081029891968,0.1515919119119644
N,13627,0.848454475402832,0.1515455245971679
N,13640,0.4172115623950958,0.582788348197937
N,13653,0.8208757638931274,0.1791242808103561
N,13659,0.8364693522453308,0.1635307222604751
N,13660,0.8047046065330505,0.1952953487634658
N,13665,0.8318478465080261,0.168152168393135
N,13666,0.6996126770973206,0.3003873527050018
N,13667,0.7222728729248047,0.2777272164821625
N,13669,0.8456211686134338,0.1543788760900497
N,13678,0.8544306755065918,0.1455693542957306
N,13680,0.8601614832878113,0.1398384571075439
N,13688,0.6171454787254333,0.382854551076889
N,13689,0.719513475894928,0.2804865539073944
N,13690,0.4056055545806885,0.5943944454193115
N,13693,0.6779801249504089,0.322019875049591
N,13696,0.8266675472259521,0.1733324378728866
N,13704,0.8190413117408752,0.1809586584568023
N,13706,0.792177677154541,0.2078223973512649
N,13715,0.8531634211540222,0.146836519241333
N,13725,0.7343534231185913,0.2656466364860534
N,13726,0.3407719135284424,0.6592281460762024
N,13741,0.8469724655151367,0.1530275642871856
N,13747,0.7837907075881958,0.2162093222141266
N,13748,0.3756610751152038,0.6243388056755066
C,13289,0.3583618998527527,0.6416380405426025
C,13292,0.3453568816184997,0.6546431183815002
C,13297,0.4353519976139068,0.5646480321884155
C,13333,0.6711381077766418,0.3288618922233581
C,13334,0.5775406360626221,0.4224593639373779
C,13335,0.3408830761909485,0.6591169238090515
C,13339,0.6782050728797913,0.3217949569225311
C,13351,0.6515275239944458,0.3484724462032318
