Class,noaaID,zero,one
N,13284,0.8214389085769653,0.1785610914230346
N,13286,0.2297646403312683,0.7702353000640869
N,13287,0.8434450030326843,0.156555026769638
N,13298,0.8472607135772705,0.1527393460273742
N,13301,0.4754737317562103,0.5245261788368225
N,13303,0.8185697197914124,0.181430235505104
N,13307,0.8505074381828308,0.1494926363229751
N,13345,0.7837957143783569,0.2162042558193206
N,13349,0.7926920056343079,0.2073080092668533
N,13356,0.7283412218093872,0.2716588079929352
N,13362,0.8109360933303833,0.1890639066696167
N,13371,0.7653950452804565,0.2346049845218658
N,13393,0.4637450277805328,0.5362549424171448
N,13412,0.7994118332862854,0.2005881816148758
N,13414,0.8330299854278564,0.1669699698686599
N,13420,0.7293458580970764,0.2706541121006012
N,13439,0.687583863735199,0.3124160766601562
N,13440,0.6632210612297058,0.3367789685726166
N,13446,0.7667799592018127,0.2332201153039932
N,13461,0.7982733249664307,0.2017267197370529
N,13470,0.7594653964042664,0.2405345737934112
N,13488,0.8354315161705017,0.1645684689283371
N,13496,0.8062970042228699,0.1937029361724853
N,13497,0.0184709429740905,0.9815291166305542
N,13501,0.7986308932304382,0.2013691812753677
N,13505,0.6278600096702576,0.3721400201320648
N,13512,0.8360567688941956,0.1639432460069656
N,13515,0.7898387312889099,0.2101613134145736
N,13522,0.8208187222480774,0.1791813373565673
N,13525,0.8349067568778992,0.1650932878255844
N,13544,0.7395016551017761,0.2604984045028686
N,13550,0.8113057017326355,0.1886943727731704
N,13557,0.6701669096946716,0.329833060503006
N,13563,0.8450808525085449,0.1549191176891327
N,13570,0.7256553769111633,0.2743446826934814
N,13572,0.8449642062187195,0.1550358533859253
N,13577,0.7672364115715027,0.2327636629343032
N,13578,0.0265864785760641,0.9734134674072266
N,13579,0.0659737735986709,0.9340261816978456
N,13581,0.7871555685997009,0.2128444463014602
N,13585,0.4063477218151092,0.5936522483825684
N,13597,0.7746384143829346,0.2253616005182266
N,13609,0.8480844497680664,0.1519156545400619
N,13610,0.8158973455429077,0.1841026246547699
N,13611,0.8395885229110718,0.1604114174842834
