Class,noaaID,zero,one
N,13284,0.8649365901947021,0.135063499212265
N,13286,0.2330665737390518,0.7669334411621094
N,13287,0.8903442621231079,0.1096557229757309
N,13298,0.8952308297157288,0.1047692149877548
N,13301,0.4841708540916443,0.5158290863037109
N,13303,0.8482101559638977,0.151789903640747
N,13307,0.8971453905105591,0.1028546541929245
N,13345,0.8017029166221619,0.1982970535755157
N,13349,0.8239933848381042,0.1760065853595733
N,13356,0.7202270030975342,0.2797730267047882
N,13362,0.8463414907455444,0.1536584645509719
N,13371,0.8205018639564514,0.1794980764389038
N,13393,0.4753836691379547,0.5246163606643677
N,13412,0.8183776140213013,0.1816224306821823
N,13414,0.9065979719161988,0.0934020280838012
N,13420,0.7461174130439758,0.2538825869560241
N,13439,0.6975758075714111,0.3024241328239441
N,13440,0.6740656495094299,0.3259344100952148
N,13446,0.7835991978645325,0.2164007574319839
N,13461,0.8252260684967041,0.1747739315032959
N,13470,0.7929879426956177,0.2070120424032211
N,13488,0.8905086517333984,0.1094913706183433
N,13496,0.8333369493484497,0.1666630059480667
N,13497,0.0453371405601501,0.9546627998352052
N,13501,0.8262102007865906,0.1737897545099258
N,13505,0.6383404731750488,0.3616595864295959
N,13512,0.8802634477615356,0.1197365000844001
N,13515,0.825194239616394,0.1748057007789611
N,13522,0.8609475493431091,0.1390524208545684
N,13525,0.8727902173995972,0.1272098869085312
N,13544,0.7495414614677429,0.2504585385322571
N,13550,0.8487032055854797,0.1512967944145202
N,13557,0.6698693633079529,0.3301306366920471
N,13563,0.8946084380149841,0.1053915843367576
N,13570,0.7434660792350769,0.2565338909626007
N,13572,0.8933413624763489,0.1066586524248123
N,13577,0.78768390417099,0.2123161703348159
N,13578,0.0480118468403816,0.9519881010055542
N,13579,0.0954241380095481,0.9045758843421936
N,13581,0.8045651912689209,0.1954348534345626
N,13585,0.4735786020755768,0.5264214873313904
N,13597,0.7959161400794983,0.2040838599205017
N,13609,0.8908551335334778,0.1091449335217475
N,13610,0.8623795509338379,0.1376204490661621
N,13611,0.8833503723144531,0.1166495382785797
N,13622,0.8923792839050293,0.1076206788420677
N,13624,0.8920515775680542,0.1079484298825264
N,13627,0.8850723505020142,0.1149276867508888
N,13640,0.4101081490516662,0.5898918509483337
N,13653,0.8707248568534851,0.1292751282453537
