NOAA_AR,T_REC,NOAA_NUM,CLASS,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
11534,2012.07.28_08:00:00_TAI,1.0,C,-0.634796223,-0.600373277,-0.65926076,-0.47994778,-0.562831321,-0.429824612,-0.819711533,-1.271458931,-2.148774202,-1.55939451
11534,2012.07.28_08:36:00_TAI,1.0,C,-0.629573071,-0.59916796,-0.644610962,-0.449639947,-0.441049087,-0.422899225,-0.81874979,-1.270317673,-0.305831426,-1.555985957
11534,2012.07.28_09:12:00_TAI,1.0,C,-0.621671814,-0.595310946,-0.632913052,-0.43652025,-0.502295064,-0.416550953,-0.813623655,-1.249058773,-0.453294283,-1.558402931
11534,2012.07.28_09:48:00_TAI,1.0,C,-0.612154725,-0.594105629,-0.626197424,-0.445664057,-0.529047308,-0.422322109,-0.805230336,-1.234792098,-2.148774202,-1.562183326
11534,2012.07.28_10:24:00_TAI,1.0,C,-0.594806953,-0.590489678,-0.616050004,-0.38879476,-0.445320287,-0.407894218,-0.771056868,-1.216194629,-0.447807293,-1.602900043
11534,2012.07.28_11:00:00_TAI,1.0,C,-0.596071389,-0.590730742,-0.620222707,-0.413927273,-0.508127447,-0.414819606,-0.759025921,-1.213314876,-0.298286814,-1.579659908
11534,2012.07.28_11:36:00_TAI,1.0,C,-0.579360245,-0.590248615,-0.603335379,-0.351060824,-0.378747453,-0.398660368,-0.735838493,-1.222285535,-0.073320223,-1.58238675
11534,2012.07.28_12:12:00_TAI,1.0,C,-0.578806687,-0.590007552,-0.60601298,-0.395054751,-0.498888214,-0.388272286,-0.724931111,-1.226123146,-0.067833233,-1.586291093
11534,2012.07.28_12:48:00_TAI,1.0,C,-0.563337925,-0.589284362,-0.584130472,-0.382357076,-0.450654083,-0.364033429,-0.719101812,-1.241989578,-2.148774202,-1.597012542
11534,2012.07.28_13:24:00_TAI,1.0,C,-0.544113347,-0.585427347,-0.558829449,-0.360249054,-0.380316566,-0.33864034,-0.707408123,-1.242426933,-2.148774202,-1.593170173
11534,2012.07.28_14:00:00_TAI,1.0,C,-0.553082023,-0.584945221,-0.565419506,-0.373109615,-0.421106577,-0.33864034,-0.703205449,-1.242491076,-2.148774202,-1.592240567
11534,2012.07.28_14:36:00_TAI,1.0,C,-0.554896342,-0.584704157,-0.572530819,-0.391634153,-0.47655288,-0.351336885,-0.709092225,-1.23205726,-2.148774202,-1.590753199
11534,2012.07.28_15:12:00_TAI,1.0,C,-0.558894755,-0.584222031,-0.577251714,-0.367652946,-0.401503067,-0.361147851,-0.706073159,-1.220049819,-2.148774202,-1.598252016
11534,2012.07.28_15:48:00_TAI,1.0,C,-0.540088469,-0.57988289,-0.550736703,-0.363343881,-0.446699085,-0.344411497,-0.700820882,-1.210035066,-2.148774202,-1.582696619
11534,2012.07.28_16:24:00_TAI,1.0,C,-0.522632631,-0.575784812,-0.532040913,-0.342868417,-0.359655416,-0.32940649,-0.694261248,-1.199493871,-2.148774202,-1.584679777
11534,2012.07.28_17:00:00_TAI,1.0,C,-0.49293602,-0.566865467,-0.490207653,-0.342816589,-0.335617153,-0.282660123,-0.69116675,-1.190592582,-0.423801711,-1.56007622
11534,2012.07.28_17:36:00_TAI,1.0,C,-0.466034402,-0.562044199,-0.441560888,-0.333713504,-0.321621018,-0.242262028,-0.688555509,-1.205506857,-2.148774202,-1.549912535
11534,2012.07.28_18:12:00_TAI,1.0,C,-0.483151341,-0.562526326,-0.464436969,-0.345259874,-0.32520728,-0.224948558,-0.675970982,-1.217141559,-2.148774202,-1.551709772
11163,2011.03.03_14:36:00_TAI,1.0,C,-0.725654796,-0.619658348,-0.756962874,-0.441210616,-0.556902789,-0.734541673,-0.727511348,-1.085328873,-0.956725618,-1.426089094
11163,2011.03.03_15:12:00_TAI,1.0,C,-0.726209825,-0.619899411,-0.758309262,-0.426821151,-0.56120769,-0.739158598,-0.735411867,-1.073354216,-0.958097365,-1.370436717
11163,2011.03.03_15:48:00_TAI,1.0,C,-0.728679152,-0.621104728,-0.763615527,-0.424625897,-0.544625442,-0.743775524,-0.735736943,-1.073477512,-0.974558336,-1.367709874
11163,2011.03.03_16:24:00_TAI,1.0,C,-0.730247935,-0.620622601,-0.766689951,-0.432559168,-0.533359148,-0.745506871,-0.731986278,-1.044183481,-0.757822229,-1.422742515
11163,2011.03.03_17:00:00_TAI,1.0,C,-0.732268093,-0.622792172,-0.771707514,-0.414597325,-0.515237524,-0.745506871,-0.73658648,-1.073144922,-0.77977019,-1.50789437
11163,2011.03.03_17:36:00_TAI,1.0,C,-0.729376062,-0.623997489,-0.76882581,-0.412054088,-0.492107225,-0.750123796,-0.734218565,-1.07355282,-0.771539704,-1.430241332
11163,2011.03.03_18:12:00_TAI,1.0,C,-0.720159644,-0.623274298,-0.757390425,-0.392515216,-0.499324354,-0.74031283,-0.739234306,-1.098342635,-0.560290588,-1.363495663
11163,2011.03.03_18:48:00_TAI,1.0,C,-0.718403401,-0.620622601,-0.750849307,-0.421505156,-0.527270037,-0.723576476,-0.747432594,-1.117496242,-0.846299944,-1.361140663
11163,2011.03.03_19:24:00_TAI,1.0,C,-0.72527473,-0.621586855,-0.756698452,-0.412998084,-0.506267904,-0.722422245,-0.749077472,-1.142022598,-0.860703292,-1.381406061
11163,2011.03.03_20:00:00_TAI,1.0,C,-0.735748968,-0.622310045,-0.770464314,-0.432129742,-0.530788895,-0.728770517,-0.750235131,-1.132814138,-0.683747864,-1.412578829
11163,2011.03.03_20:36:00_TAI,1.0,C,-0.73498369,-0.621827918,-0.769077333,-0.41744042,-0.489299077,-0.731656095,-0.755135216,-1.117947851,-2.148774202,-1.433587911
11163,2011.03.03_21:12:00_TAI,1.0,C,-0.743515695,-0.624021595,-0.77736887,-0.437268043,-0.514252243,-0.746661102,-0.761429873,-1.108544588,-0.599385392,-1.418218435
11163,2011.03.03_21:48:00_TAI,1.0,C,-0.735565919,-0.624310871,-0.771168807,-0.428905347,-0.508579447,-0.748392449,-0.76129436,-1.103244533,-0.733130774,-1.428753963
11163,2011.03.03_22:24:00_TAI,1.0,C,-0.731963011,-0.623756425,-0.762387123,-0.434924711,-0.507356272,-0.745506871,-0.773020618,-1.114114517,-0.723528542,-1.299228943
11163,2011.03.03_23:00:00_TAI,1.0,C,-0.735891585,-0.624817104,-0.760061198,-0.435964958,-0.526902291,-0.742044177,-0.777673717,-1.160674707,-0.72147092,-1.261796832
11163,2011.03.03_23:36:00_TAI,1.0,C,-0.739951749,-0.625998315,-0.766384557,-0.436779386,-0.527158028,-0.74031283,-0.777319845,-1.18912396,-0.884023,-1.322097236
11163,2011.03.04_00:12:00_TAI,1.0,C,-0.747659665,-0.626697398,-0.773274317,-0.451435391,-0.579864281,-0.735695905,-0.776459503,-1.211936767,-2.148774202,-1.332260921
11163,2011.03.04_00:48:00_TAI,1.0,C,-0.751569125,-0.627300057,-0.783082579,-0.456536673,-0.568376546,-0.74031283,-0.786787263,-1.206016194,-2.148774202,-1.388285141
11163,2011.03.04_01:24:00_TAI,1.0,C,-0.757608279,-0.628167885,-0.787856207,-0.464706868,-0.579090033,-0.742621292,-0.787760642,-1.218361926,-2.148774202,-1.408984355
11163,2011.03.04_02:00:00_TAI,1.0,C,-0.759717389,-0.628408948,-0.790056559,-0.478929745,-0.590208535,-0.747815333,-0.792322243,-1.214251117,-2.148774202,-1.387975272
11163,2011.03.04_02:36:00_TAI,1.0,C,-0.755754998,-0.627372376,-0.781958882,-0.464040517,-0.553255071,-0.745506871,-0.803376682,-1.206447611,-2.148774202,-1.317511182
11163,2011.03.04_03:12:00_TAI,1.0,C,-0.752044759,-0.627155419,-0.777642776,-0.496006822,-0.542281189,-0.75358649,-0.804773499,-1.175262569,-0.679632621,-1.332880658
11163,2011.03.04_03:48:00_TAI,1.0,C,-0.752075635,-0.626793824,-0.778981956,-0.456562586,-0.54213647,-0.755894952,-0.805763096,-1.157651229,-2.148774202,-1.272394333
11163,2011.03.04_04:24:00_TAI,1.0,C,-0.757888367,-0.627685758,-0.785698343,-0.462478296,-0.524913888,-0.765705918,-0.808193997,-1.141384501,-0.672773884,-1.332880658
11163,2011.03.04_05:00:00_TAI,1.0,C,-0.763111518,-0.628553586,-0.797238435,-0.470470798,-0.552613746,-0.770899959,-0.805155772,-1.131696399,-0.54588724,-1.410099881
11163,2011.03.04_05:36:00_TAI,1.0,C,-0.764114981,-0.627854503,-0.793970911,-0.446378532,-0.509832359,-0.76282034,-0.804683735,-1.15906521,-2.148774202,-1.336785001
11163,2011.03.04_06:12:00_TAI,1.0,C,-0.763746677,-0.62807146,-0.793228861,-0.4600128,-0.521306811,-0.757626299,-0.805613458,-1.179872026,-2.148774202,-1.433773832
11163,2011.03.04_06:48:00_TAI,1.0,C,-0.758941819,-0.627372376,-0.782305248,-0.449906487,-0.524218047,-0.745506871,-0.800940726,-1.212993215,-2.148774202,-1.438235938
11163,2011.03.04_07:24:00_TAI,1.0,C,-0.753180547,-0.626673292,-0.775571409,-0.451331736,-0.54187875,-0.743198408,-0.807131288,-1.205390213,-2.148774202,-1.388161193
11163,2011.03.04_08:00:00_TAI,1.0,C,-0.748971885,-0.62563672,-0.768012439,-0.476901078,-0.622246996,-0.746083986,-0.809587101,-1.185735821,-2.148774202,-1.291854073
11163,2011.03.04_08:36:00_TAI,1.0,C,-0.749761423,-0.628360736,-0.777554003,-0.43321071,-0.528473387,-0.762243224,-0.81160022,-1.166383611,-2.148774202,-1.43507528
11163,2011.03.04_09:12:00_TAI,1.0,C,-0.753898041,-0.629758903,-0.783466503,-0.43305893,-0.508986842,-0.775516884,-0.81252072,-1.150678484,-2.148774202,-1.435385148
11163,2011.03.04_09:48:00_TAI,1.0,C,-0.766621799,-0.630674944,-0.802797361,-0.443487313,-0.526212397,-0.778402462,-0.817215289,-1.154558857,-2.148774202,-1.487443051
11163,2011.03.04_10:24:00_TAI,1.0,C,-0.767086406,-0.629855329,-0.799202819,-0.457610237,-0.520121303,-0.77205419,-0.815516874,-1.165853605,-2.148774202,-1.495933447
11163,2011.03.04_11:00:00_TAI,1.0,C,-0.768227339,-0.629638372,-0.797198601,-0.460845738,-0.549270335,-0.768014381,-0.819141492,-1.186921503,-0.863446787,-1.494817921
11163,2011.03.04_11:36:00_TAI,1.0,C,-0.772396304,-0.628866969,-0.800573487,-0.439892723,-0.501036205,-0.765128803,-0.818510707,-1.18349084,-2.148774202,-1.419891725
11163,2011.03.04_12:12:00_TAI,1.0,C,-0.775270691,-0.629132139,-0.802838333,-0.444198086,-0.479309485,-0.765705918,-0.820491881,-1.190987651,-2.148774202,-1.45738581
11163,2011.03.04_15:48:00_TAI,1.0,C,-0.772831505,-0.628650012,-0.801576165,-0.494544554,-0.590687992,-0.771477075,-0.829933501,-1.151050747,-2.148774202,-1.448089755
11163,2011.03.04_16:24:00_TAI,1.0,C,-0.780694535,-0.630289243,-0.81526843,-0.489354425,-0.583391366,-0.782442272,-0.842885158,-1.138543947,-2.148774202,-1.467735416
11163,2011.03.04_17:00:00_TAI,1.0,C,-0.780787897,-0.630891901,-0.815000593,-0.532104499,-0.623267168,-0.782442272,-0.848256052,-1.143598361,-0.48758797,-1.495561605
11585,2012.10.09_17:36:00_TAI,1.0,C,-0.38313075,-0.175619599,-0.378790133,0.062302183,0.118071727,-0.321903987,-0.425269891,0.811751239,0.657821198,0.889805874
11585,2012.10.09_18:12:00_TAI,1.0,C,-0.36823319,-0.16356643,-0.355720572,0.110175751,0.111705071,-0.305744749,-0.429623167,0.766744956,0.641360228,0.879022451
11585,2012.10.09_19:12:00_TAI,1.0,C,-0.332899545,-0.151513261,-0.2860225,0.122658713,0.060982959,-0.259575497,-0.423326189,0.540944541,0.619412268,0.763379538
11585,2012.10.09_19:48:00_TAI,1.0,C,-0.344041288,-0.151513261,-0.29831792,0.125098295,0.12687482,-0.27111781,-0.422661328,0.593980017,0.705146487,0.765672565
11585,2012.10.09_20:24:00_TAI,1.0,C,-0.32872323,-0.165977063,-0.310203618,0.114862414,0.070948762,-0.276888966,-0.425038051,0.622873515,0.633129743,0.721423348
11585,2012.10.09_21:00:00_TAI,1.0,C,-0.346524582,-0.170798331,-0.327980952,0.072812008,0.149264671,-0.282660123,-0.440397017,0.681220449,0.565228241,0.696757817
11585,2012.10.09_21:36:00_TAI,1.0,C,-0.349115942,-0.1828515,-0.344798476,0.097896395,0.132520853,-0.288431279,-0.445813435,0.718451259,0.620098142,0.654243863
11585,2012.10.09_22:12:00_TAI,1.0,C,-0.36017976,-0.190083402,-0.35339882,0.104778313,0.14974839,-0.299973592,-0.443781891,0.727203121,0.624899258,0.662424391
11585,2012.10.09_22:48:00_TAI,1.0,C,-0.363906906,-0.190083402,-0.350978432,0.005218174,-0.132265801,-0.299973592,-0.445557003,0.703821349,0.535049796,0.740263351
11585,2012.10.09_23:24:00_TAI,1.0,C,-0.354057535,-0.197315303,-0.336740632,0.02459416,-0.231310263,-0.294202436,-0.452470866,0.627381531,0.561112999,0.692853475
11585,2012.10.10_00:00:00_TAI,1.0,C,-0.34758465,-0.199725937,-0.344119401,0.164827581,0.128401311,-0.294202436,-0.459681895,0.642164671,0.668109304,0.625116227
11585,2012.10.10_00:36:00_TAI,1.0,C,-0.336949417,-0.192494035,-0.307161062,0.179668683,0.215860304,-0.288431279,-0.462326968,0.585656483,0.671538673,0.727062954
11585,2012.10.10_01:12:00_TAI,1.0,C,-0.333016432,-0.199725937,-0.312874392,0.197452832,0.248107914,-0.288431279,-0.456328476,0.594158428,0.663994062,0.53959253
11585,2012.10.10_01:48:00_TAI,1.0,C,-0.328757781,-0.199725937,-0.324437625,0.179842675,0.115768114,-0.288431279,-0.454342607,0.629972881,0.68731377,0.534944503
11585,2012.10.10_02:24:00_TAI,1.0,C,-0.312795007,-0.199725937,-0.312047362,0.313079418,0.295626379,-0.282660123,-0.451941784,0.61062661,0.712691098,0.52936687
11585,2012.10.10_03:00:00_TAI,1.0,C,-0.316050196,-0.206957838,-0.317593769,0.264476567,0.269866353,-0.27111781,-0.450030442,0.572388527,0.703088866,0.419425537
11585,2012.10.10_03:36:00_TAI,1.0,C,-0.287868703,-0.216600374,-0.290760846,0.388225222,0.537850708,-0.259575497,-0.454817038,0.466854708,0.720921583,0.260215117
11585,2012.10.10_04:12:00_TAI,1.0,C,-0.2791338,-0.211779106,-0.277471474,0.367953365,0.540745093,-0.248033184,-0.44448228,0.37638768,0.703088866,0.303472756
11585,2012.10.10_04:48:00_TAI,1.0,C,-0.282328707,-0.21418974,-0.281625588,0.361178804,0.530822903,-0.236490871,-0.455080297,0.320377664,0.678397411,0.201278135
11585,2012.10.10_05:24:00_TAI,1.0,C,-0.273596745,-0.211779106,-0.258802618,0.364184784,0.632731023,-0.224948558,-0.448237529,0.300536784,0.786765464,0.213239057
11585,2012.10.10_06:00:00_TAI,1.0,C,-0.266429155,-0.204547205,-0.249549755,0.416341503,0.688467756,-0.224948558,-0.437330691,0.353570122,0.812828666,0.297585255
11585,2012.10.10_06:36:00_TAI,1.0,C,-0.254748557,-0.211779106,-0.27115115,0.370826076,0.639689441,-0.242262028,-0.429382651,0.432823411,0.817629783,0.308926441
11585,2012.10.10_07:12:00_TAI,1.0,C,-0.251670537,-0.221421641,-0.271811256,0.383379375,0.591198582,-0.242262028,-0.430555436,0.438368395,0.784021969,0.210822083
11585,2012.10.10_07:48:00_TAI,1.0,C,-0.259668097,-0.221421641,-0.270035799,0.386340932,0.681965302,-0.242262028,-0.429113622,0.393938204,0.844378859,0.263809592
11585,2012.10.10_08:24:00_TAI,1.0,C,-0.263814272,-0.228653543,-0.265225372,0.42632195,0.82060832,-0.230719715,-0.442020207,0.31369166,0.819687404,0.106396409
11585,2012.10.10_09:00:00_TAI,1.0,C,-0.270070291,-0.23347481,-0.272790033,0.466214121,0.733261335,-0.224948558,-0.438876639,0.238347963,0.823116773,0.146121547
11585,2012.10.10_09:36:00_TAI,1.0,C,-0.268199366,-0.240706712,-0.275794653,0.541733822,0.928414244,-0.236490871,-0.42830148,0.228374309,0.837520122,0.152752732
11585,2012.10.10_10:12:00_TAI,1.0,C,-0.247536124,-0.240706712,-0.250494389,0.586860546,0.952848006,-0.213406245,-0.435064742,0.144487095,0.855352839,0.065183903
11585,2012.10.10_10:48:00_TAI,1.0,C,-0.238833567,-0.250349247,-0.23225043,0.558836814,0.829608667,-0.207635089,-0.434991498,0.077809262,0.85192347,0.02688416
11585,2012.10.10_11:24:00_TAI,1.0,C,-0.227275737,-0.262402416,-0.229928678,0.587178913,0.920871001,-0.196092776,-0.425090476,0.035200238,0.869756188,-0.0521323
11585,2012.10.10_12:00:00_TAI,1.0,C,-0.212490653,-0.259991782,-0.231180603,0.70107669,0.931506874,-0.190321619,-0.435288851,0.054347668,0.866326819,-0.097001254
11585,2012.10.10_12:36:00_TAI,1.0,C,-0.219584729,-0.23347481,-0.216901072,0.704911906,1.020806577,-0.196092776,-0.432479375,0.133215865,0.904735749,-0.001065976
11585,2012.10.10_13:12:00_TAI,1.0,C,-0.220080947,-0.235885444,-0.213482938,0.68839012,0.992170009,-0.196092776,-0.432561143,0.094783693,0.814886288,0.019199422
11585,2012.10.10_13:48:00_TAI,1.0,C,-0.202325908,-0.262402416,-0.191194881,0.588966953,0.822858407,-0.161465837,-0.428160723,-0.084217779,0.84094949,-0.123154153
11585,2012.10.10_14:24:00_TAI,1.0,C,-0.1909945,-0.274455585,-0.212094439,0.641893677,0.900679693,-0.161465837,-0.424345392,-0.069294001,0.832719005,-0.289057732
11585,2012.10.10_15:00:00_TAI,1.0,C,-0.213832279,-0.276866219,-0.224875454,0.651215177,1.162234944,-0.167236994,-0.416695498,-0.048116823,0.871127936,-0.320416421
11585,2012.10.10_15:36:00_TAI,1.0,C,-0.226231106,-0.267223684,-0.232857423,0.623365437,1.051157969,-0.17300815,-0.415718273,-0.007286441,0.873185557,-0.253484831
11585,2012.10.10_16:12:00_TAI,1.0,C,-0.216473627,-0.26481305,-0.226214634,0.59086235,0.932131347,-0.17300815,-0.408907073,0.024301509,0.82997551,-0.176637451
11585,2012.10.10_16:48:00_TAI,1.0,C,-0.194245277,-0.281687487,-0.232235255,0.554864625,0.797760521,-0.161465837,-0.402701594,-0.012424953,0.836834248,-0.247473383
11585,2012.10.10_17:24:00_TAI,1.0,C,-0.113787428,-0.257581148,-0.034943276,0.553476396,0.914537056,-0.057585021,-0.401914873,-0.28454348,0.810085171,-0.205021403
11593,2012.10.21_10:00:00_TAI,1.0,C,-0.432958364,-0.559151439,-0.412326545,-0.08862616,0.054426979,-0.548710435,0.391310825,-0.958820518,-0.072634349,-0.606363045
11593,2012.10.21_10:36:00_TAI,1.0,C,-0.456615086,-0.561079946,-0.448795496,-0.049574331,0.11188944,-0.571217946,0.39606638,-0.917863277,0.047393557,-0.623219889
11593,2012.10.21_11:12:00_TAI,1.0,C,-0.4444912,-0.561321009,-0.44723628,-0.046842295,-0.004008867,-0.569486599,0.402271293,-0.906687073,0.050137052,-0.731302012
11593,2012.10.21_11:48:00_TAI,1.0,C,-0.461442733,-0.562526326,-0.474717928,-0.130532191,0.043228089,-0.578720449,0.40821702,-0.882191362,0.099519963,-0.741961487
11593,2012.10.21_12:24:00_TAI,1.0,C,-0.437264799,-0.558669312,-0.43934536,-0.036054824,0.121817576,-0.562561211,0.395176431,-0.888938896,0.129698408,-0.703413849
11593,2012.10.21_13:00:00_TAI,1.0,C,-0.419275986,-0.560356756,-0.422679584,0.015268958,0.16836662,-0.549864667,0.379858235,-0.929273244,0.12832666,-0.778340045
11593,2012.10.21_13:36:00_TAI,1.0,C,-0.396482316,-0.561079946,-0.387921597,-0.056578413,0.160157272,-0.527934272,0.374145745,-0.974162884,0.183882434,-0.831203606
11593,2012.10.21_14:12:00_TAI,1.0,C,-0.403361732,-0.561803136,-0.397462782,-0.030820272,0.088966308,-0.518700422,0.366610206,-0.994266747,0.076200255,-0.875514797
11593,2012.10.21_14:48:00_TAI,1.0,C,-0.392297913,-0.556017615,-0.374006263,-0.070538452,-0.011549136,-0.497347143,0.367626431,-1.006702753,0.076886129,-0.844775845
11593,2012.10.21_15:24:00_TAI,1.0,C,-0.414993811,-0.554812298,-0.399864202,-0.070397778,-0.043639141,-0.511775034,0.367909905,-0.990199174,-0.026680808,-0.738614907
11593,2012.10.21_16:00:00_TAI,1.0,C,-0.438747571,-0.556981868,-0.453776639,-0.110486152,-0.155796555,-0.540053701,0.372198535,-0.927783954,0.052880547,-0.708371745
11593,2012.10.21_16:36:00_TAI,1.0,C,-0.452609322,-0.558428249,-0.482430544,-0.093720038,-0.193863663,-0.557944286,0.368750674,-0.886359662,0.177023697,-0.692196611
11593,2012.10.21_17:12:00_TAI,1.0,C,-0.431610857,-0.557705059,-0.473693626,-0.03298591,-0.154346389,-0.551018898,0.363084801,-0.869137927,0.212689132,-0.723431352
11593,2012.10.21_17:48:00_TAI,1.0,C,-0.420568358,-0.561803136,-0.485162017,-0.003810873,-0.079797145,-0.556790054,0.359975782,-0.858390764,0.171536707,-0.883261509
11593,2012.10.21_18:24:00_TAI,1.0,C,-0.4365723,-0.567588657,-0.501456009,-0.033370913,-0.031628435,-0.562561211,0.357058965,-0.872398494,0.273731896,-0.978515077
11593,2012.10.21_19:00:00_TAI,1.0,C,-0.372607258,-0.561562073,-0.395053775,-0.028188188,0.120394173,-0.50831234,0.356729325,-0.97981002,0.316256069,-0.967421785
11593,2012.10.21_19:36:00_TAI,1.0,C,-0.352649012,-0.556017615,-0.323500578,-0.134593226,0.259758805,-0.451755007,0.349707027,-1.065436442,0.203772773,-0.851035188
11593,2012.10.21_20:12:00_TAI,1.0,C,-0.436803868,-0.565178023,-0.453571779,-0.17040215,-0.153747687,-0.504849646,0.341269469,-1.01962339,0.205830394,-0.994566263
11593,2012.10.21_20:48:00_TAI,1.0,C,-0.458585254,-0.565419087,-0.482377432,-0.170627969,-0.157758195,-0.517546191,0.339036822,-0.990680004,0.143415883,-1.014211924
11593,2012.10.21_21:24:00_TAI,1.0,C,-0.451194183,-0.565901214,-0.495147066,-0.108128013,-0.166298612,-0.524471578,0.315477193,-0.956098746,0.150960494,-1.111572597
11593,2012.10.21_22:00:00_TAI,1.0,C,-0.470952471,-0.566865467,-0.515917638,-0.108131715,-0.269620222,-0.541785048,0.299144283,-0.931384001,0.119410302,-1.113679703
11593,2012.10.21_22:36:00_TAI,1.0,C,-0.475430928,-0.568793974,-0.533167645,-0.085520228,-0.243724399,-0.550441782,0.281118973,-0.904537118,0.088545983,-1.170447607
11593,2012.10.21_23:12:00_TAI,1.0,C,-0.492042093,-0.571204608,-0.551003401,-0.130276756,-0.220219416,-0.556790054,0.267035756,-0.912050796,-0.055487506,-1.147765235
11593,2012.10.21_23:48:00_TAI,1.0,C,-0.48351891,-0.569035037,-0.52880867,-0.120496215,-0.288162127,-0.558521401,0.266524928,-0.921249278,-0.185803519,-0.970272575
11593,2012.10.22_23:36:00_TAI,1.0,C,-0.462646153,-0.571445671,-0.464364889,-0.188667553,-0.141360315,-0.480610789,0.074405115,-1.059436998,-0.265364874,-1.233970643
11593,2012.10.23_00:12:00_TAI,1.0,C,-0.460009951,-0.570240354,-0.456993707,-0.201572537,-0.194429654,-0.471376939,0.07725872,-1.063361082,-0.215981964,-1.240415907
