NOAA_AR,T_REC,NOAA_NUM,CLASS,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45
11663,2013.01.30_04:48:00_TAI,1.0,C,-0.719033414,-0.446206611,-0.738932144,-0.355225513,-0.625413404,-0.702964984,-0.68731608,1.092790774,-0.964270229,1.779748119
11663,2013.01.30_05:24:00_TAI,1.0,C,-0.722005574,-0.444835674,-0.74406018,-0.392415264,-0.57906906,-0.704443223,-0.680424922,1.07558163,-0.575379811,1.843581023
11663,2013.01.30_06:00:00_TAI,1.0,C,-0.718229909,-0.447708424,-0.736282123,-0.394432824,-0.566504248,-0.703296944,-0.682290175,0.951996026,-0.605558256,1.835834312
11663,2013.01.30_06:36:00_TAI,1.0,C,-0.715337143,-0.447103653,-0.728888748,-0.391963626,-0.562349021,-0.699260557,-0.686501448,0.915648717,-1.070580661,1.767043511
11663,2013.01.30_07:12:00_TAI,1.0,C,-0.704065281,-0.44013632,-0.70676496,-0.390012701,-0.568829935,-0.695503785,-0.674116591,0.889533294,-0.196091625,1.657721915
11663,2013.01.30_07:48:00_TAI,1.0,C,-0.711229195,-0.442834101,-0.725754877,-0.384093289,-0.572449017,-0.710841479,-0.666419175,1.288876194,-0.319548901,1.832983522
11663,2013.01.30_08:24:00_TAI,1.0,C,-0.714210177,-0.447432255,-0.746293425,-0.366534958,-0.573030114,-0.716916894,-0.673308899,1.582023184,-0.359329579,1.749195088
11663,2013.01.30_09:00:00_TAI,1.0,C,-0.722850982,-0.450751609,-0.752367992,-0.364832063,-0.587770235,-0.717712687,-0.667956448,1.608532964,-0.556175346,1.730850874
11663,2013.01.30_09:36:00_TAI,1.0,C,-0.734008898,-0.452641567,-0.761447406,-0.364298983,-0.577557755,-0.719350269,-0.671758161,1.446656776,-0.495132582,1.95408012
11663,2013.01.30_10:12:00_TAI,1.0,C,-0.735934223,-0.455942094,-0.762802064,-0.390523569,-0.601565636,-0.718469639,-0.670666166,1.268205741,-0.443006176,1.95879012
11663,2013.01.30_10:48:00_TAI,1.0,C,-0.736690679,-0.455828237,-0.761370052,-0.43048978,-0.54847342,-0.723863358,-0.666229688,1.187766532,-0.378534044,1.990954468
11663,2013.01.30_11:24:00_TAI,1.0,C,-0.723459676,-0.458981735,-0.745113163,-0.423826277,-0.537103146,-0.717658841,-0.661217285,0.982349593,-0.126818376,1.903571559
11663,2013.01.30_12:00:00_TAI,1.0,C,-0.7068985,-0.455934283,-0.720690006,-0.439355941,-0.52366081,-0.707945484,-0.665811529,0.838164805,-2.148774202,1.823749441
11663,2013.01.30_12:36:00_TAI,1.0,C,-0.705499534,-0.450503524,-0.716835216,-0.434528603,-0.513337372,-0.704728147,-0.660609829,0.798049729,-0.394995014,1.820216941
11663,2013.01.30_16:12:00_TAI,1.0,C,-0.723873558,-0.475838715,-0.748330762,-0.444949581,-0.549834078,-0.716755473,-0.666417175,0.881669922,-1.044517458,1.654313362
11663,2013.01.30_19:48:00_TAI,1.0,C,-0.719355404,-0.462036371,-0.727984138,-0.482594671,-0.502104483,-0.703989201,-0.677369799,0.79374673,-0.988961684,1.739217323
11663,2013.01.30_20:24:00_TAI,1.0,C,-0.714079323,-0.467206968,-0.720098377,-0.470959455,-0.516483033,-0.698159813,-0.678996308,0.63503561,-1.002679159,1.565443085
11663,2013.01.30_21:00:00_TAI,1.0,C,-0.726650172,-0.472903794,-0.742157255,-0.466591158,-0.554446161,-0.711399152,-0.675563535,0.823035772,-0.488273844,1.633366254
11663,2013.01.30_21:36:00_TAI,1.0,C,-0.725937824,-0.478501132,-0.74996202,-0.463263109,-0.501350456,-0.709241872,-0.671546273,0.759499488,-2.148774202,1.537059133
11663,2013.01.30_22:12:00_TAI,1.0,C,-0.731736588,-0.480599012,-0.745969214,-0.437345784,-0.558085057,-0.710907675,-0.679987112,0.756731391,-2.148774202,1.611923356
11663,2013.01.30_22:48:00_TAI,1.0,C,-0.724957151,-0.472814984,-0.730146022,-0.435650293,-0.558992229,-0.710599319,-0.678781666,0.858462283,-0.035597167,1.643715861
11663,2013.01.30_23:24:00_TAI,1.0,C,-0.721390264,-0.481753541,-0.738709985,-0.422512086,-0.517040301,-0.712376564,-0.675629726,0.891913686,-0.054115758,1.460707542
11663,2013.01.31_00:00:00_TAI,1.0,C,-0.712235598,-0.476407229,-0.728697849,-0.441965813,-0.489215351,-0.712841263,-0.676544003,0.955965723,0.015157491,1.551499004
11663,2013.01.31_00:36:00_TAI,1.0,C,-0.708282764,-0.478354055,-0.722873553,-0.489176732,-0.502158306,-0.71403625,-0.67475852,0.96610971,0.102263458,1.536687291
11663,2013.01.31_01:12:00_TAI,1.0,C,-0.69007047,-0.476358967,-0.703820091,-0.511814132,-0.504163262,-0.707020647,-0.678472883,0.827389847,0.064540401,1.522557289
11663,2013.01.31_01:48:00_TAI,1.0,C,-0.707987239,-0.483190024,-0.730540872,-0.510696145,-0.455468905,-0.712353422,-0.682773734,0.83784647,0.052194674,1.528506764
11663,2013.01.31_02:24:00_TAI,1.0,C,-0.700336664,-0.482002204,-0.716951265,-0.490283614,-0.520462317,-0.71118377,-0.681599516,0.810437035,-0.275652981,1.450977672
11663,2013.01.31_03:00:00_TAI,1.0,C,-0.693708665,-0.48057411,-0.709706983,-0.464777205,-0.580587591,-0.711601606,-0.680207451,0.861127753,-0.231071187,1.454324252
11663,2013.01.31_03:36:00_TAI,1.0,C,-0.696213278,-0.483789539,-0.715605863,-0.477719208,-0.524525161,-0.712990737,-0.677768949,0.760336188,-0.292799824,1.596677827
11663,2013.01.31_04:12:00_TAI,1.0,C,-0.680567348,-0.485731086,-0.702646772,-0.517037578,-0.486894986,-0.708064775,-0.680573787,0.71976,0.01309987,1.435608196
11690,2013.03.11_08:36:00_TAI,1.0,C,-0.716378097,-0.609706125,-0.740712116,-0.415648678,-0.460763548,-0.68736695,-0.745293728,-1.055159181,-0.31749128,-1.397705142
11690,2013.03.11_09:12:00_TAI,1.0,C,-0.704688677,-0.608959847,-0.725634426,-0.436649818,-0.489033262,-0.683698074,-0.751292353,-1.061227518,-2.148774202,-1.386178035
11690,2013.03.11_09:48:00_TAI,1.0,C,-0.571565583,-0.569184732,-0.194828532,-0.464129364,-0.553222391,-0.569790004,-0.755299545,-1.209786812,-2.148774202,0.842210077
11690,2013.03.11_10:48:00_TAI,1.0,C,-0.68563024,-0.604965306,-0.687594386,-0.46444403,-0.378396096,-0.669302011,-0.753723216,-1.090394452,-2.148774202,-1.210916429
11690,2013.03.11_11:24:00_TAI,1.0,C,-0.678955192,-0.605430546,-0.684917771,-0.464884561,-0.358349012,-0.67452444,-0.752322458,-1.078502943,-2.148774202,-1.221142088
11690,2013.03.11_13:36:00_TAI,1.0,C,-0.698698778,-0.608507818,-0.712689789,-0.466787361,-0.370924817,-0.694872991,-0.755766565,-1.058478189,-0.463582389,-1.183338135
11690,2013.03.11_14:12:00_TAI,1.0,C,-0.705203274,-0.608978192,-0.716325417,-0.456992012,-0.417797,-0.69319126,-0.757802163,-1.074837566,-0.635736701,-1.163754448
11690,2013.03.11_14:48:00_TAI,1.0,C,-0.704046167,-0.609448398,-0.711080269,-0.473354614,-0.374125788,-0.688923389,-0.768900692,-1.093464256,-0.675517379,-1.229570511
11690,2013.03.11_15:24:00_TAI,1.0,C,-0.69643529,-0.609441117,-0.70490422,-0.472373598,-0.422378454,-0.68807427,-0.762471199,-1.104398857,-0.351784967,-1.181726819
11690,2013.03.11_16:00:00_TAI,1.0,C,-0.711691596,-0.610736069,-0.722040567,-0.472888169,-0.40080369,-0.691676316,-0.757593046,-1.112452043,-0.510907678,-1.257334726
11690,2013.03.11_16:36:00_TAI,1.0,C,-0.715520927,-0.613326622,-0.734450747,-0.461238144,-0.460028553,-0.70311971,-0.75602841,-1.097230597,-0.498561951,-1.299228943
11690,2013.03.11_17:12:00_TAI,1.0,C,-0.716700088,-0.612958968,-0.748589341,-0.447948158,-0.538250889,-0.716795468,-0.754266386,-1.014374649,-0.60075714,-1.333004606
11690,2013.03.11_17:48:00_TAI,1.0,C,-0.709108323,-0.61307321,-0.742862847,-0.455948063,-0.557208019,-0.715819498,-0.751716151,-1.012607172,-0.706381698,-1.303009338
11690,2013.03.11_18:24:00_TAI,1.0,C,-0.711923165,-0.615368237,-0.747767016,-0.451805585,-0.544179917,-0.723481939,-0.745112239,-1.014397217,-0.423801711,-1.368515532
11690,2013.03.11_19:00:00_TAI,1.0,C,-0.690252784,-0.611622384,-0.717016783,-0.447840801,-0.449170347,-0.70317673,-0.748009387,-1.040457525,-0.81269213,-1.316953419
11690,2013.03.11_19:36:00_TAI,1.0,C,-0.686269809,-0.606634903,-0.690997384,-0.490017073,-0.43660495,-0.673299154,-0.746889518,-1.098988809,-2.148774202,-1.227587352
11690,2013.03.11_20:12:00_TAI,1.0,C,-0.709850077,-0.609886975,-0.726222603,-0.455518637,-0.502290734,-0.680256237,-0.755683175,-1.113135515,-2.148774202,-1.34682474
11690,2013.03.11_20:48:00_TAI,1.0,C,-0.712961179,-0.611626168,-0.734804321,-0.492123481,-0.523279584,-0.688836013,-0.755811749,-1.095190634,-2.148774202,-1.413570408
11690,2013.03.11_21:24:00_TAI,1.0,C,-0.709987548,-0.611038876,-0.738757899,-0.466139521,-0.521394467,-0.701228829,-0.757223899,-1.037696793,-2.148774202,-1.335111711
11690,2013.03.11_22:00:00_TAI,1.0,C,-0.71189817,-0.611742605,-0.746255563,-0.443953758,-0.486561636,-0.71085862,-0.759179614,-1.001172736,-2.148774202,-1.355872899
11690,2013.03.11_22:36:00_TAI,1.0,C,-0.707577767,-0.611742653,-0.741190427,-0.450136008,-0.508236713,-0.714001854,-0.75131372,-0.987328212,-2.148774202,-1.343850002
11690,2013.03.11_23:12:00_TAI,1.0,C,-0.702764823,-0.610213021,-0.733045973,-0.404017163,-0.462647872,-0.71182045,-0.749614983,-0.981513117,-2.148774202,-1.275121176
11690,2013.03.11_23:48:00_TAI,1.0,C,-0.695217167,-0.609162417,-0.718183045,-0.450695002,-0.481410523,-0.702901443,-0.748237683,-1.010588352,-2.148774202,-1.168588396
11690,2013.03.12_00:24:00_TAI,1.0,C,-0.68886999,-0.609573199,-0.701809538,-0.43914493,-0.417460379,-0.6967117,-0.749494593,-1.044496115,-2.148774202,-1.129668916
11690,2013.03.12_01:00:00_TAI,1.0,C,-0.700359453,-0.609877477,-0.715758371,-0.469856275,-0.493373848,-0.699445697,-0.75986092,-1.053942852,-2.148774202,-1.063914827
11690,2013.03.12_01:36:00_TAI,1.0,C,-0.698359879,-0.609262485,-0.708111158,-0.475764581,-0.38806463,-0.697739611,-0.750163603,-1.05760134,-0.42723108,-1.088518383
11690,2013.03.12_02:12:00_TAI,1.0,C,-0.697707077,-0.608986461,-0.710749609,-0.481224951,-0.449229127,-0.701357066,-0.752571157,-1.032391273,-0.501305446,-1.11547694
11690,2013.03.12_02:48:00_TAI,1.0,C,-0.695667806,-0.61041118,-0.715282487,-0.455659311,-0.420874464,-0.706758691,-0.745413478,-1.01796353,-0.297600941,-1.222071694
11690,2013.03.12_03:24:00_TAI,1.0,C,-0.703600674,-0.609913758,-0.732775557,-0.464566194,-0.561254309,-0.709325208,-0.74688652,-0.986088365,-0.670030389,-1.242584986
11690,2013.03.12_04:00:00_TAI,1.0,C,-0.712822973,-0.611459373,-0.74141327,-0.463363061,-0.512941476,-0.708415434,-0.74165112,-1.018872212,-0.42723108,-1.301583943
11690,2013.03.12_04:36:00_TAI,1.0,C,-0.710603593,-0.610393244,-0.740440942,-0.465847067,-0.519129016,-0.700083013,-0.741244936,-1.028622319,-0.532855638,-1.332694737
11690,2013.03.12_05:12:00_TAI,1.0,C,-0.714264577,-0.612134318,-0.743193166,-0.467605492,-0.523295146,-0.69517448,-0.749456331,-1.072162594,-0.541086123,-1.391817641
11690,2013.03.12_05:48:00_TAI,1.0,C,-0.716310465,-0.612286433,-0.740317304,-0.477937623,-0.471543149,-0.688666166,-0.748810007,-1.106477305,-0.567149326,-1.377997508
11690,2013.03.12_08:12:00_TAI,1.0,C,-0.748093396,-0.616222659,-0.750144383,-0.535876782,-0.612881551,-0.717747199,-0.76950517,-1.145543774,-2.148774202,-1.504795685
11690,2013.03.12_08:48:00_TAI,1.0,C,-0.719046646,-0.615359028,-0.753995949,-0.471629507,-0.574620806,-0.728933255,-0.746338844,-1.001048965,-2.148774202,-1.323088815
11690,2013.03.12_09:24:00_TAI,1.0,C,-0.702922142,-0.613364687,-0.732566638,-0.478718734,-0.513228436,-0.715026187,-0.747187985,-1.031403719,-2.148774202,-1.312987103
11690,2013.03.12_10:00:00_TAI,1.0,C,-0.701131347,-0.612506433,-0.721869812,-0.429453235,-0.528744321,-0.703916657,-0.744742073,-1.084182151,-1.040402216,-1.264895516
11690,2013.03.12_10:48:00_TAI,1.0,C,-0.695836153,-0.610876998,-0.702164553,-0.468993721,-0.494059778,-0.695997397,-0.744413849,-1.11066366,-0.802404023,-1.145596155
11690,2013.03.12_11:24:00_TAI,1.0,C,-0.689139786,-0.608457218,-0.68996428,-0.452823621,-0.524502759,-0.692793103,-0.745058191,-1.096535485,-0.67208801,-1.034973112
11690,2013.03.12_12:00:00_TAI,1.0,C,-0.683328525,-0.607839237,-0.686677901,-0.431507815,-0.482453394,-0.691807034,-0.739705155,-1.085821343,-0.277024728,-1.043587455
11695,2013.03.16_13:12:00_TAI,1.0,C,-0.515773799,-0.055948809,-0.47972338,-0.364676581,-0.435698572,-0.420935385,-0.504488588,1.803473325,-0.166599054,1.519024788
11695,2013.03.16_13:48:00_TAI,1.0,C,-0.51542902,-0.057763819,-0.472985369,-0.360571123,-0.443350156,-0.417459498,-0.510667438,1.740537839,-0.318863027,1.500122812
11695,2013.03.16_14:24:00_TAI,1.0,C,-0.526774396,-0.057446572,-0.500462843,-0.39282618,-0.346923923,-0.417549125,-0.513282451,1.80599388,-0.420372343,1.502787681
11695,2013.03.16_15:00:00_TAI,1.0,C,-0.525506284,-0.057873988,-0.492212279,-0.411302593,-0.348908163,-0.413590765,-0.513006179,1.724692313,-0.203636236,1.495846627
11695,2013.03.16_15:36:00_TAI,1.0,C,-0.538371923,-0.063129296,-0.508541173,-0.404864909,-0.420770088,-0.415902367,-0.516725862,1.71923309,-0.117902017,1.552180715
11695,2013.03.16_16:12:00_TAI,1.0,C,-0.552946758,-0.064112617,-0.532931325,-0.396931638,-0.473025926,-0.419999179,-0.513821943,1.802237991,0.00212589,1.540715581
11695,2013.03.16_16:48:00_TAI,1.0,C,-0.55036275,-0.063868173,-0.541363228,-0.376026748,-0.550727471,-0.427252672,-0.508985259,1.944845353,-0.177573034,1.615765725
11695,2013.03.16_17:24:00_TAI,1.0,C,-0.541131629,-0.062822897,-0.541949736,-0.359808522,-0.566537255,-0.427624684,-0.512282294,2.046648703,-0.012277459,1.648921651
11695,2013.03.16_18:00:00_TAI,1.0,C,-0.547592017,-0.059237475,-0.53737452,-0.317280565,-0.565734262,-0.428740433,-0.509286046,2.089742833,-0.068519107,1.668567312
11695,2013.03.16_18:36:00_TAI,1.0,C,-0.531553524,-0.056228932,-0.533300453,-0.280564663,-0.516130453,-0.434820696,-0.507061886,2.175581875,-0.025994934,1.682387446
11695,2013.03.16_19:12:00_TAI,1.0,C,-0.515408436,-0.056353323,-0.505897715,-0.326861202,-0.421647721,-0.417858867,-0.510118857,1.951710956,-2.148774202,1.534456238
11695,2013.03.16_19:48:00_TAI,1.0,C,-0.537464764,-0.053561019,-0.522041096,-0.344286262,-0.469397339,-0.412872999,-0.504954042,1.859604973,-0.432032196,1.521007947
11695,2013.03.16_20:24:00_TAI,1.0,C,-0.554773574,-0.054565795,-0.550459221,-0.339259019,-0.478168515,-0.419157851,-0.510257237,1.864387139,-0.432032196,1.578829403
11695,2013.03.16_21:00:00_TAI,1.0,C,-0.553052618,-0.048863786,-0.539977385,-0.370355367,-0.531978102,-0.425079867,-0.515213254,1.942866444,-0.373732927,1.657845863
11695,2013.03.16_21:36:00_TAI,1.0,C,-0.563023286,-0.04476127,-0.540814278,-0.395287974,-0.570068474,-0.43179883,-0.517044526,2.065176328,-0.109671532,1.733825612
11695,2013.03.16_22:12:00_TAI,1.0,C,-0.560332683,-0.043491559,-0.543705845,-0.392996469,-0.49623919,-0.441208102,-0.523904831,2.214879731,-0.804461645,1.770080222
11695,2013.03.16_22:48:00_TAI,1.0,C,-0.56298947,-0.04493701,-0.552648268,-0.379210422,-0.542038072,-0.447847538,-0.522473201,2.358544253,-0.436147439,1.737296138
11695,2013.03.16_23:24:00_TAI,1.0,C,-0.557374491,-0.048373451,-0.534290991,-0.344774919,-0.539895137,-0.446556748,-0.523008582,2.31136402,-0.373047054,1.705503633
11695,2013.03.17_00:00:00_TAI,1.0,C,-0.564691313,-0.046102338,-0.542712651,-0.366364669,-0.478756808,-0.451550811,-0.523045619,2.315927627,-0.850415186,1.733329822
11695,2013.03.17_00:36:00_TAI,1.0,C,-0.55630413,-0.04170162,-0.538536534,-0.377733345,-0.501243007,-0.443550061,-0.520758549,2.289738559,-0.252333273,1.651462572
11695,2013.03.17_01:12:00_TAI,1.0,C,-0.565732268,-0.04662594,-0.541087046,-0.372150811,-0.520643116,-0.447001478,-0.526187678,2.299922932,-0.45466603,1.648549809
11695,2013.03.17_01:48:00_TAI,1.0,C,-0.568818375,-0.045645512,-0.553578866,-0.385518538,-0.485973045,-0.449898743,-0.524567317,2.376561116,-0.409398363,1.667575733
11695,2013.03.17_02:24:00_TAI,1.0,C,-0.563365125,-0.043729494,-0.544595091,-0.37823681,-0.552538444,-0.448693367,-0.525995778,2.39665904,-0.632993206,1.678297182
11695,2013.03.17_03:00:00_TAI,1.0,C,-0.576025662,-0.036516222,-0.548367558,-0.377518633,-0.646138706,-0.450055143,-0.526831758,2.363917953,-0.271537738,1.747397851
11695,2013.03.17_03:36:00_TAI,1.0,C,-0.574442911,-0.035135618,-0.559488406,-0.367556695,-0.597425962,-0.447916793,-0.525372104,2.375791408,-0.529426269,1.770823907
11695,2013.03.17_04:12:00_TAI,1.0,C,-0.575125854,-0.045360086,-0.54691229,-0.380831874,-0.620378116,-0.445238372,-0.524417093,2.23401552,-2.148774202,1.736118638
11695,2013.03.17_04:48:00_TAI,1.0,C,-0.577718683,-0.050223898,-0.554304224,-0.407485886,-0.564516836,-0.443986192,-0.528769953,2.121593054,-0.300344436,1.740580744
11695,2013.03.17_05:24:00_TAI,1.0,C,-0.586813068,-0.053935158,-0.565224536,-0.442376729,-0.595717115,-0.448566054,-0.535412185,2.070982395,-0.700894708,1.7581193
11695,2013.03.17_06:00:00_TAI,1.0,C,-0.588206889,-0.048692627,-0.579269426,-0.453156796,-0.552226307,-0.447532545,-0.534970641,2.178449274,-0.698837087,1.753409299
11695,2013.03.17_08:12:00_TAI,1.0,C,-0.620871985,-0.051283638,-0.611938177,-0.44064792,-0.617806535,-0.462306969,-0.527574954,2.336424658,-0.936149405,1.819039441
11695,2013.03.17_08:48:00_TAI,1.0,C,-0.588140727,-0.06078755,-0.569924035,-0.407285981,-0.642629235,-0.46013578,-0.518589305,2.234438384,-0.144651094,1.862483
11695,2013.03.17_09:24:00_TAI,1.0,C,-0.59832532,-0.06604093,-0.578742973,-0.451568661,-0.592696686,-0.462451884,-0.509822596,2.124443824,-0.115158522,1.873762212
11695,2013.03.17_10:24:00_TAI,1.0,C,-0.593244786,-0.066694951,-0.567848381,-0.449380811,-0.520286968,-0.460248665,-0.523185472,1.967019588,-0.244102788,1.811788518
11695,2013.03.17_11:00:00_TAI,1.0,C,-0.578345756,-0.057619419,-0.53777855,-0.390394001,-0.596038461,-0.451830542,-0.523431268,1.841580984,0.129698408,1.852381288
11695,2013.03.17_11:36:00_TAI,1.0,C,-0.559313783,-0.050997007,-0.508687231,-0.397579479,-0.608425655,-0.444735526,-0.511187884,1.777229617,-0.056173379,1.78799062
11695,2013.03.17_12:12:00_TAI,1.0,C,-0.542563677,-0.047218006,-0.483199938,-0.406330879,-0.524464002,-0.437947655,-0.511475621,1.769152437,-0.038340662,1.744918903
11695,2013.03.17_12:48:00_TAI,1.0,C,-0.535615893,-0.053910087,-0.489683012,-0.390938187,-0.569592209,-0.439850251,-0.509095919,1.866306657,0.131756029,1.701351396
11695,2013.03.17_13:24:00_TAI,1.0,C,-0.527912388,-0.061703372,-0.491604147,-0.374608903,-0.504070682,-0.437834251,-0.507857019,1.794871128,-0.010905712,1.680714156
11695,2013.03.17_14:00:00_TAI,1.0,C,-0.535563699,-0.066085769,-0.521594576,-0.383900788,-0.573691669,-0.44277718,-0.51169015,1.863973778,0.124211418,1.673215339
11695,2013.03.17_14:36:00_TAI,1.0,C,-0.547438373,-0.06710742,-0.519661301,-0.380446872,-0.548279635,-0.447116556,-0.511304238,1.857716339,-0.177573034,1.752231799
11776,2013.06.20_18:24:00_TAI,1.0,C,-0.251111832,-0.288351081,-0.25016437,-0.389553659,-0.642026202,-0.438455868,-0.580302381,0.343444902,0.727780321,1.385719373
11776,2013.06.20_19:00:00_TAI,1.0,C,-0.241707219,-0.266296143,-0.206228636,-0.250367889,-0.514774652,-0.417032255,-0.562448339,0.305149567,0.79705357,1.401832533
11776,2013.06.20_19:36:00_TAI,1.0,C,-0.224313868,-0.248471487,-0.187631861,-0.315592478,-0.491806222,-0.40071963,-0.557601775,0.314439036,0.814886288,1.475829124
11776,2013.06.20_20:12:00_TAI,1.0,C,-0.236385559,-0.242758388,-0.206306028,-0.397127841,-0.41281618,-0.393128464,-0.548970731,0.303854842,0.757272892,1.46771057
11776,2013.06.20_20:48:00_TAI,1.0,C,-0.179269058,-0.207597723,-0.138194108,-0.41700359,-0.563794231,-0.370991356,-0.530735531,0.410692651,0.798425318,1.481964519
11776,2013.06.20_21:24:00_TAI,1.0,C,-0.192098676,-0.201595583,-0.166838528,-0.465832259,-0.462863365,-0.366348068,-0.533885284,0.504383424,0.874557304,1.400717007
11776,2013.06.20_22:00:00_TAI,1.0,C,-0.217021305,-0.193849547,-0.196647238,-0.402821434,-0.45994975,-0.360794832,-0.530088623,0.538045071,0.8354625,1.489587284
11776,2013.06.20_22:36:00_TAI,1.0,C,-0.195415616,-0.181422913,-0.18582302,-0.374201689,-0.197772308,-0.349106623,-0.523162276,0.589680106,0.674968042,1.509232945
11776,2013.06.20_23:12:00_TAI,1.0,C,-0.150274503,-0.166518087,-0.144088777,-0.420327938,-0.397877388,-0.337372533,-0.515895275,0.676198819,0.869756188,1.475023466
11776,2013.06.20_23:48:00_TAI,1.0,C,-0.154666949,-0.159617722,-0.147920426,-0.460075733,-0.474384602,-0.332082926,-0.513663988,0.735916498,0.77510561,1.421168326
11776,2013.06.21_00:24:00_TAI,1.0,C,-0.17318065,-0.146500906,-0.176721147,-0.360452661,-0.4030398,-0.323526005,-0.512546684,0.781826951,0.804598181,1.395325295
11776,2013.06.21_01:00:00_TAI,1.0,C,-0.152720305,-0.145658611,-0.150793024,-0.304408898,-0.217522322,-0.316764912,-0.505916409,0.767912583,0.785393716,1.42996859
11776,2013.06.21_01:36:00_TAI,1.0,C,-0.148068356,-0.130014184,-0.120027161,-0.175692231,-0.136190108,-0.309269836,-0.507505579,0.747222174,0.760016387,1.53129558
11776,2013.06.21_02:12:00_TAI,1.0,C,-0.150103951,-0.118087045,-0.124152822,-0.11864154,-0.001377394,-0.308570365,-0.495276603,0.798233604,0.799111191,1.556952689
11776,2013.06.21_02:48:00_TAI,1.0,C,-0.155774066,-0.123101766,-0.142451411,-0.07603214,0.06747675,-0.301975021,-0.491329228,0.822986122,0.826546142,1.519458604
11776,2013.06.21_03:24:00_TAI,1.0,C,-0.169653461,-0.117403614,-0.160493924,0.013762266,0.16329298,-0.296079726,-0.478454023,0.761181917,0.684570275,1.53935216
11776,2013.06.21_04:00:00_TAI,1.0,C,-0.163650328,-0.11099262,-0.149368486,-0.059180881,0.023287919,-0.285843324,-0.477519114,0.756913602,0.683884401,1.480353203
11776,2013.06.21_04:36:00_TAI,1.0,C,-0.185300125,-0.100276853,-0.13968314,-0.089144433,0.057188104,-0.27871068,-0.466747415,0.713585471,0.782650221,1.517413472
11776,2013.06.21_05:12:00_TAI,1.0,C,-0.184124641,-0.098062633,-0.134073758,-0.167114822,-0.075460562,-0.265674084,-0.450164484,0.680823955,0.670852799,1.472606492
11776,2013.06.21_05:48:00_TAI,1.0,C,-0.193540281,-0.0977666,-0.148355185,-0.241349948,-0.21044,-0.261351445,-0.444423518,0.634598729,0.716806341,1.456679252
11776,2013.06.21_06:24:00_TAI,1.0,C,-0.223701498,-0.09357079,-0.156992708,-0.274056642,-0.265736726,-0.255274933,-0.451812191,0.630287416,0.765503377,1.43449267
11776,2013.06.21_07:00:00_TAI,1.0,C,-0.219522977,-0.090535488,-0.154453577,-0.288220288,-0.327184318,-0.246030603,-0.444228112,0.60977613,0.731895564,1.4579807
11776,2013.06.21_07:36:00_TAI,1.0,C,-0.235460021,-0.090557426,-0.151431127,-0.355662343,-0.45229321,-0.243990478,-0.451115838,0.599948815,0.708575856,1.494917021
11776,2013.06.21_08:12:00_TAI,1.0,C,-0.251906516,-0.102243737,-0.207656968,-0.38786187,-0.326187341,-0.249262482,-0.451217558,0.654984106,0.696230128,1.476634782
11776,2013.06.21_08:48:00_TAI,1.0,C,-0.266135836,-0.097075454,-0.220425464,-0.409943979,-0.39932795,-0.255080444,-0.450974402,0.736967244,0.753843524,1.471552939
11776,2013.06.21_09:24:00_TAI,1.0,C,-0.280135793,-0.097537584,-0.24115089,-0.410680666,-0.465127031,-0.260144107,-0.446189578,0.794331138,0.752471776,1.444036619
