y_true,zero,one
0.0,0.6293370723724365,0.3706629276275635
0.0,0.4239371120929718,0.5760628581047058
0.0,0.22110141813755035,0.7788986563682556
0.0,0.7636532187461853,0.2363467514514923
0.0,0.8504046201705933,0.14959540963172913
0.0,0.7483701109886169,0.2516298294067383
0.0,0.6661085486412048,0.3338914215564728
0.0,0.28570127487182617,0.714298665523529
0.0,0.7184755206108093,0.28152453899383545
0.0,0.2895987331867218,0.7104013562202454
0.0,0.7796480059623718,0.22035202383995056
0.0,0.6260583996772766,0.3739416003227234
0.0,0.3740123212337494,0.625987708568573
0.0,0.7945350408554077,0.2054649442434311
0.0,0.6606882810592651,0.33931171894073486
0.0,0.33052894473075867,0.669471025466919
0.0,0.7422679662704468,0.2577320635318756
0.0,0.6951186656951904,0.30488133430480957
0.0,0.48305264115333557,0.516947329044342
0.0,0.7134105563163757,0.28658944368362427
0.0,0.5743494629859924,0.42565056681632996
0.0,0.8325126767158508,0.16748736798763275
0.0,0.40871912240982056,0.5912808179855347
0.0,0.7259685397148132,0.27403146028518677
0.0,0.32443851232528687,0.6755615472793579
0.0,0.5958684682846069,0.40413159132003784
0.0,0.574471652507782,0.4255284070968628
0.0,0.45495250821113586,0.5450474619865417
0.0,0.49645668268203735,0.5035433173179626
0.0,0.7388360500335693,0.26116394996643066
0.0,0.48195967078208923,0.5180403590202332
0.0,0.5731616020202637,0.42683833837509155
0.0,0.6595715880393982,0.3404283821582794
0.0,0.492590993642807,0.5074089765548706
0.0,0.6500942707061768,0.34990572929382324
0.0,0.6226958632469177,0.37730416655540466
0.0,0.7751088738441467,0.22489117085933685
0.0,0.7453526854515076,0.25464731454849243
0.0,0.743681013584137,0.2563190162181854
0.0,0.13286152482032776,0.8671384453773499
0.0,0.6287475824356079,0.3712524175643921
0.0,0.25728079676628113,0.7427192330360413
0.0,0.4919021725654602,0.5080978274345398
0.0,0.6173935532569885,0.3826063871383667
0.0,0.7204680442810059,0.27953198552131653
0.0,0.3597292900085449,0.6402707695960999
0.0,0.8007128834724426,0.19928720593452454
0.0,0.2666044235229492,0.7333955764770508
0.0,0.24515235424041748,0.7548477053642273
0.0,0.2788575291633606,0.7211424112319946
0.0,0.512518048286438,0.48748189210891724
0.0,0.4300781786441803,0.5699217915534973
0.0,0.6844567656517029,0.31554317474365234
0.0,0.5939335823059082,0.4060664474964142
0.0,0.00015617803728673607,0.9998438954353333
0.0,0.5939111113548279,0.4060889780521393
0.0,0.55022794008255,0.4497721195220947
0.0,0.45202717185020447,0.5479729175567627
0.0,0.33380642533302307,0.6661935448646545
0.0,0.6808819770812988,0.3191179931163788
1.0,0.550635039806366,0.44936493039131165
1.0,0.29505372047424316,0.7049462199211121
1.0,0.15172149240970612,0.8482785820960999
1.0,0.06662694364786148,0.9333730340003967
1.0,0.42284131050109863,0.5771586298942566
1.0,0.06678643822669983,0.9332135915756226
1.0,0.03387776389718056,0.9661223292350769
1.0,0.3290986120700836,0.670901358127594
1.0,0.40616047382354736,0.5938395857810974
1.0,0.09361696243286133,0.9063830971717834
1.0,9.282987889491778e-08,0.9999998807907104
1.0,0.0987238958477974,0.901276171207428
1.0,0.6145599484443665,0.38544005155563354
1.0,0.08042366802692413,0.9195762872695923
1.0,0.41193336248397827,0.5880666375160217
1.0,0.14799220860004425,0.8520078063011169
1.0,0.42411717772483826,0.5758828520774841
1.0,0.2935115098953247,0.7064884305000305
1.0,0.2899523973464966,0.7100476026535034
1.0,0.346628338098526,0.6533715724945068
1.0,0.03979074954986572,0.9602092504501343
1.0,0.009481647051870823,0.9905183911323547
1.0,0.031556159257888794,0.9684438109397888
1.0,0.18046924471855164,0.8195307850837708
1.0,0.1674296110868454,0.8325703740119934
1.0,0.5115540027618408,0.48844602704048157
1.0,0.20290212333202362,0.79709792137146
1.0,0.3333306908607483,0.6666693687438965
1.0,0.516141951084137,0.4838580787181854
0.0,0.14102120697498322,0.858978807926178
0.0,0.8603935241699219,0.13960647583007812
0.0,0.5976870656013489,0.40231290459632874
0.0,0.8096547722816467,0.19034519791603088
0.0,0.2987336218357086,0.7012664079666138
0.0,0.9740440249443054,0.025955859571695328
0.0,0.6757841110229492,0.32421591877937317
0.0,0.3261994421482086,0.6738005876541138
0.0,0.6239885091781616,0.3760114908218384
0.0,0.7769961357116699,0.2230038344860077
0.0,0.845822811126709,0.15417712926864624
0.0,0.6696092486381531,0.33039072155952454
0.0,0.8718165159225464,0.12818343937397003
0.0,0.5464210510253906,0.45357903838157654
0.0,0.834328830242157,0.1656712144613266
0.0,0.7998973727226257,0.20010268688201904
0.0,0.7992713451385498,0.2007286697626114
0.0,0.3987825810909271,0.60121750831604
0.0,0.7827978134155273,0.21720220148563385
0.0,0.7289131879806519,0.27108681201934814
0.0,0.7735663652420044,0.226433664560318
0.0,0.787165641784668,0.21283435821533203
0.0,0.7618855237960815,0.23811446130275726
0.0,0.8152744770050049,0.1847255378961563
0.0,0.5183770656585693,0.48162293434143066
0.0,0.7569647431373596,0.24303527176380157
0.0,0.7689641714096069,0.23103579878807068
0.0,0.08937599509954453,0.9106239676475525
0.0,0.7385748028755188,0.26142534613609314
0.0,0.760714054107666,0.23928594589233398
0.0,5.967884499114007e-05,0.9999402761459351
0.0,0.8236299753189087,0.17636999487876892
0.0,0.7975220084190369,0.20247802138328552
0.0,0.8679500222206116,0.13204991817474365
0.0,0.7870391607284546,0.21296079456806183
0.0,0.8011141419410706,0.19888587296009064
0.0,0.8489652276039124,0.15103477239608765
0.0,0.7153823971748352,0.2846176028251648
0.0,0.6932279467582703,0.30677205324172974
0.0,0.7794075012207031,0.22059258818626404
0.0,0.7716543674468994,0.22834569215774536
0.0,0.5781571865081787,0.4218428134918213
0.0,0.7326314449310303,0.2673685848712921
0.0,0.6598566770553589,0.3401433229446411
0.0,0.8138304352760315,0.1861695498228073
0.0,0.7659265995025635,0.23407340049743652
0.0,0.7469618916511536,0.2530381679534912
0.0,0.7688596844673157,0.2311403602361679
0.0,0.6638874411582947,0.3361125886440277
0.0,0.8668259978294373,0.13317400217056274
0.0,0.7795171737670898,0.22048288583755493
0.0,0.8078869581222534,0.192112997174263
0.0,0.8312065005302429,0.16879355907440186
0.0,0.816737174987793,0.18326281011104584
0.0,0.6794583201408386,0.3205416202545166
0.0,0.9227806925773621,0.07721929252147675
0.0,0.864892840385437,0.1351071298122406
0.0,0.6059377789497375,0.3940622806549072
0.0,0.6716814637184143,0.32831844687461853
0.0,0.8252808451652527,0.17471913993358612
0.0,0.8494073152542114,0.15059271454811096
0.0,0.851985514163971,0.14801453053951263
0.0,0.9161745309829712,0.08382548391819
0.0,0.8721726536750793,0.12782734632492065
0.0,0.8020264506340027,0.1979735642671585
0.0,0.8459620475769043,0.1540379375219345
0.0,0.7831594347953796,0.21684058010578156
0.0,0.7895886898040771,0.21041136980056763
0.0,0.8308199048042297,0.16918013989925385
0.0,0.7743595242500305,0.2256404608488083
0.0,0.7410621047019958,0.2589379549026489
0.0,0.7911458015441895,0.20885425806045532
0.0,0.8453487753868103,0.15465125441551208
0.0,0.7616313099861145,0.2383686602115631
0.0,0.5971947908401489,0.4028051495552063
0.0,0.7293962240219116,0.27060380578041077
0.0,0.763559103012085,0.23644088208675385
0.0,0.856468141078949,0.14353185892105103
0.0,0.8756267428398132,0.12437331676483154
0.0,0.7569839358329773,0.2430160939693451
1.0,0.21923737227916718,0.7807626724243164
1.0,8.522770804120228e-05,0.9999147653579712
1.0,0.253851979970932,0.7461479306221008
1.0,0.010559647344052792,0.9894403219223022
1.0,6.221204785106238e-06,0.9999938607215881
1.0,0.007088529411703348,0.9929115176200867
