y_true,zero,one
0.0,0.48571494221687317,0.5142850279808044
0.0,0.6948068141937256,0.305193156003952
0.0,0.5961976051330566,0.40380245447158813
0.0,0.5520707964897156,0.44792911410331726
0.0,0.5698032379150391,0.43019673228263855
0.0,0.539304792881012,0.46069520711898804
0.0,0.30921703577041626,0.6907830238342285
0.0,0.4445836842060089,0.5554163455963135
0.0,0.6233965158462524,0.37660351395606995
0.0,0.5074255466461182,0.49257445335388184
0.0,0.35944512486457825,0.6405548453330994
0.0,0.5808743238449097,0.41912567615509033
0.0,0.6697270274162292,0.33027300238609314
0.0,0.22083312273025513,0.7791669368743896
0.0,0.6692804098129272,0.33071956038475037
0.0,0.5564161539077759,0.4435838460922241
0.0,0.6906647086143494,0.309335321187973
0.0,0.5106387734413147,0.4893612563610077
0.0,0.26004528999328613,0.7399547696113586
0.0,0.6562934517860413,0.34370657801628113
0.0,0.6084633469581604,0.391536682844162
0.0,0.5423862338066101,0.4576137959957123
0.0,0.01249543484300375,0.9875044822692871
0.0,0.5290946364402771,0.47090545296669006
0.0,0.6164451241493225,0.3835549056529999
0.0,0.3415051996707916,0.658494770526886
0.0,0.3709971308708191,0.6290028691291809
0.0,0.6231314539909363,0.37686848640441895
0.0,0.8388230800628662,0.16117694973945618
0.0,0.664007842540741,0.33599212765693665
0.0,0.5187122225761414,0.48128780722618103
0.0,0.3502887785434723,0.6497111916542053
0.0,0.7102982401847839,0.28970181941986084
0.0,0.682183027267456,0.3178170323371887
0.0,0.7269102334976196,0.27308982610702515
0.0,0.5105862617492676,0.4894138276576996
0.0,0.6548733115196228,0.3451266288757324
0.0,0.32882383465766907,0.6711761355400085
0.0,0.6633533835411072,0.3366466462612152
0.0,0.7376099824905396,0.2623900771141052
0.0,0.5662515163421631,0.4337484538555145
0.0,0.6445813179016113,0.35541874170303345
0.0,0.6141796112060547,0.3858203589916229
0.0,0.7019122242927551,0.2980877161026001
0.0,0.41586580872535706,0.5841341614723206
0.0,0.6078583598136902,0.3921416401863098
0.0,0.5583083629608154,0.4416916072368622
0.0,0.5888780951499939,0.41112199425697327
0.0,0.477469801902771,0.5225301384925842
0.0,0.5186965465545654,0.4813034236431122
0.0,0.4671999216079712,0.5328001379966736
0.0,0.5398284196853638,0.4601716101169586
0.0,0.6738532781600952,0.3261467516422272
0.0,0.5824676156044006,0.417532354593277
0.0,0.5588488578796387,0.44115114212036133
0.0,0.6768697500228882,0.32313019037246704
0.0,0.6015703678131104,0.3984295725822449
0.0,0.5809521675109863,0.4190478026866913
0.0,0.6756758093833923,0.32432419061660767
0.0,0.46791791915893555,0.5320820808410645
1.0,0.5572587847709656,0.44274118542671204
1.0,0.32534879446029663,0.6746512651443481
1.0,0.4137541949748993,0.5862458348274231
1.0,0.14110130071640015,0.8588987588882446
1.0,0.7153664231300354,0.284633606672287
1.0,0.5934251546859741,0.40657487511634827
1.0,0.15836529433727264,0.8416346907615662
1.0,0.6209719181060791,0.3790280520915985
1.0,0.397800087928772,0.602199912071228
1.0,0.43431147933006287,0.56568843126297
1.0,0.495587557554245,0.5044125318527222
1.0,0.5369988083839417,0.46300119161605835
1.0,0.2987034022808075,0.7012965679168701
1.0,0.2427419275045395,0.7572580575942993
1.0,0.3115752339363098,0.6884247064590454
1.0,0.22045870125293732,0.7795413136482239
1.0,0.5719078183174133,0.42809221148490906
1.0,0.052224066108465195,0.9477760195732117
1.0,0.10611994564533234,0.8938800096511841
1.0,0.20875680446624756,0.7912431359291077
1.0,0.09331274777650833,0.9066872596740723
1.0,0.2032276839017868,0.7967722415924072
1.0,0.2876194417476654,0.712380588054657
1.0,0.42286887764930725,0.5771310925483704
1.0,0.2721012830734253,0.7278987169265747
1.0,0.3846617639064789,0.6153382062911987
1.0,0.4682742655277252,0.5317257046699524
1.0,0.4443536102771759,0.5556463599205017
1.0,0.24926093220710754,0.7507390975952148
0.0,0.6255417466163635,0.3744582533836365
0.0,0.5338634252548218,0.46613651514053345
0.0,0.8447278738021851,0.15527217090129852
0.0,0.7568135857582092,0.24318638443946838
0.0,0.725780189037323,0.2742197811603546
0.0,0.7664472460746765,0.2335527539253235
0.0,0.5709396600723267,0.4290603697299957
0.0,0.6586792469024658,0.3413207530975342
0.0,0.6812138557434082,0.318786084651947
0.0,0.6239926815032959,0.3760073781013489
0.0,0.7777126431465149,0.2222873419523239
0.0,0.7729920148849487,0.22700808942317963
0.0,0.808280885219574,0.19171909987926483
0.0,0.8309082388877869,0.16909179091453552
0.0,0.7980567812919617,0.20194321870803833
0.0,0.49662506580352783,0.5033749341964722
0.0,0.8456651568412781,0.15433479845523834
0.0,0.7634855508804321,0.23651444911956787
0.0,0.8159118890762329,0.1840881109237671
0.0,0.7379931807518005,0.26200684905052185
0.0,0.5902296900749207,0.40977030992507935
0.0,0.8039676547050476,0.1960323601961136
0.0,0.46365809440612793,0.5363419651985168
0.0,0.7275712490081787,0.27242884039878845
0.0,0.7498239278793335,0.2501760423183441
0.0,0.8397260904312134,0.16027389466762543
0.0,0.5582332611083984,0.44176676869392395
0.0,0.555202066898346,0.44479793310165405
0.0,0.5863713622093201,0.4136286675930023
0.0,0.8352706432342529,0.16472935676574707
0.0,0.6452164053916931,0.3547835946083069
0.0,0.811012327671051,0.18898771703243256
0.0,0.6545477509498596,0.34545227885246277
0.0,0.73781418800354,0.2621857523918152
0.0,0.7451741695404053,0.25482580065727234
0.0,0.6896288990974426,0.310371071100235
0.0,0.39770084619522095,0.6022992134094238
0.0,0.7971397638320923,0.2028602808713913
0.0,0.6091344356536865,0.39086559414863586
0.0,0.6875901222229004,0.3124098479747772
0.0,0.7526218891143799,0.2473781406879425
0.0,0.7460365295410156,0.25396350026130676
0.0,0.6909142136573792,0.3090856969356537
0.0,0.7872400879859924,0.21275989711284637
0.0,0.7210284471511841,0.2789715826511383
0.0,0.6767792105674744,0.323220819234848
0.0,0.6917497515678406,0.30825021862983704
0.0,0.7800180912017822,0.219981849193573
0.0,0.6875401735305786,0.3124598264694214
0.0,0.8137760758399963,0.18622393906116486
0.0,0.7328028082847595,0.26719722151756287
0.0,0.7247865796089172,0.27521342039108276
0.0,0.7214052677154541,0.27859482169151306
0.0,0.647159218788147,0.3528408706188202
0.0,0.7570997476577759,0.24290025234222412
0.0,0.5922888517379761,0.4077111482620239
0.0,0.5996356010437012,0.40036436915397644
0.0,0.6781347990036011,0.32186514139175415
0.0,0.8110166788101196,0.18898329138755798
0.0,0.7279796600341797,0.2720203399658203
0.0,0.844407320022583,0.15559259057044983
0.0,0.6399664282798767,0.3600335717201233
0.0,0.6937066912651062,0.3062933683395386
0.0,0.8213727474212646,0.17862728238105774
0.0,0.8613654971122742,0.13863442838191986
0.0,0.847618818283081,0.15238116681575775
0.0,0.7876455783843994,0.212354376912117
0.0,0.7742158770561218,0.22578418254852295
0.0,0.7886466383934021,0.2113533467054367
0.0,0.8516244888305664,0.1483754813671112
0.0,0.7664570808410645,0.23354294896125793
0.0,0.7204463481903076,0.27955371141433716
0.0,0.7204463481903076,0.27955371141433716
0.0,0.8384502530097961,0.16154980659484863
0.0,0.856104850769043,0.1438952088356018
0.0,0.8232846260070801,0.1767154484987259
0.0,0.7275398373603821,0.2724602520465851
0.0,0.6451114416122437,0.3548886179924011
0.0,0.6557368636131287,0.34426310658454895
0.0,0.7531298995018005,0.24687013030052185
1.0,0.2143043875694275,0.7856956124305725
1.0,0.3449217677116394,0.6550782322883606
1.0,0.023728089407086372,0.97627192735672
1.0,0.028927695006132126,0.971072256565094
1.0,0.10591702163219452,0.8940830230712891
1.0,0.10123269259929657,0.8987672924995422
