Class,noaaID,zero,one
N,13284,0.933745503425598,0.0662544816732406
N,13287,0.9451841115951538,0.0548158884048461
N,13298,0.9481709599494934,0.0518289878964424
N,13303,0.9293753504753112,0.0706246271729469
N,13307,0.948932647705078,0.0510673411190509
N,13345,0.911072313785553,0.0889276713132858
N,13349,0.9229028820991516,0.0770970433950424
N,13362,0.9326217770576476,0.0673782378435134
N,13412,0.920325517654419,0.0796744674444198
N,13414,0.9258102178573608,0.0741898417472839
N,13420,0.8791218996047974,0.1208781227469444
N,13439,0.8609756231307983,0.1390243917703628
N,13446,0.904701054096222,0.0952989608049392
N,13470,0.8893060684204102,0.1106938868761062
N,13488,0.9353758096694946,0.0646242350339889
N,13496,0.9249109625816344,0.0750890970230102
N,13501,0.921532154083252,0.078467845916748
N,13512,0.9427221417427064,0.0572778694331646
N,13522,0.9334968328475952,0.0665031224489212
N,13525,0.936519205570221,0.0634807795286178
N,13550,0.9279332756996156,0.0720667392015457
N,13563,0.9483150243759156,0.0516849532723426
N,13570,0.8885233402252197,0.1114766746759414
N,13572,0.9466684460639954,0.0533314980566501
N,13577,0.9046069979667664,0.0953929796814918
N,13581,0.9186949729919434,0.0813050791621208
N,13609,0.9462719559669496,0.0537280812859535
N,13610,0.9363183975219728,0.0636815130710601
N,13611,0.9439437985420228,0.0560561716556549
N,13624,0.9464449882507324,0.0535549372434616
N,13627,0.9416571259498596,0.0583429299294948
N,13653,0.9388229250907898,0.0611770898103714
N,13659,0.94390606880188,0.056093979626894
N,13660,0.9334273338317872,0.066572681069374
N,13666,0.8329441547393799,0.1670558452606201
N,13667,0.8435525298118591,0.1564475744962692
N,13678,0.9436862468719482,0.0563137903809547
N,13693,0.8505706787109375,0.1494293361902237
N,13696,0.9399694800376892,0.0600304901599884
N,13704,0.9155550003051758,0.0844449549913406
N,13706,0.9311860799789428,0.0688139870762825
N,13715,0.9484608769416808,0.0515391156077384
N,13741,0.9461406469345092,0.0538593828678131
C,13297,0.6067392230033875,0.3932607769966125
C,13333,0.8109446167945862,0.1890554130077362
C,13392,0.762805163860321,0.2371948510408401
C,13404,0.8605978488922119,0.139402151107788
C,13416,0.8656296730041504,0.134370356798172
C,13462,0.8530368208885193,0.1469631642103195
C,13463,0.8639454245567322,0.1360545754432678
C,13464,0.8256005048751831,0.1743995249271392
C,13465,0.8162228465080261,0.1837771385908126
C,13478,0.9132688045501708,0.0867312103509903
C,13503,0.883807361125946,0.1161926239728927
C,13507,0.8355733156204224,0.1644266545772552
C,13533,0.8748161792755127,0.1251838356256485
C,13534,0.8148815631866455,0.1851183921098709
C,13545,0.826285719871521,0.1737143099308014
C,13546,0.6989962458610535,0.3010037243366241
C,13551,0.9119386076927184,0.0880613252520561
C,13560,0.8624942898750305,0.1375057399272918
C,13574,0.916067600250244,0.0839323326945304
C,13583,0.7245163321495056,0.2754836678504944
C,13584,0.8298996686935425,0.1701003909111023
C,13595,0.728452742099762,0.2715473175048828
C,13604,0.8624300956726074,0.1375699192285537
C,13632,0.8585156798362732,0.1414842903614044
C,13636,0.8162060379981995,0.1837940067052841
C,13657,0.855755090713501,0.1442448645830154
C,13672,0.8159173130989075,0.1840827018022537
C,13698,0.7796957492828369,0.220304325222969
C,13701,0.8595983982086182,0.1404015868902206
C,13729,0.7338128685951233,0.2661871314048767
C,13750,0.79317307472229,0.2068269401788711
C,13757,0.8211916089057922,0.1788083761930465
M,13315,0.386990338563919,0.6130096912384033
M,13327,0.5897661447525024,0.4102338850498199
M,13372,0.3456006646156311,0.6543993353843689
M,13559,0.2069322913885116,0.7930676937103271
M,13634,0.5502352714538574,0.4497646689414978
M,13712,0.4851081073284149,0.5148918628692627
X,13590,0.10646253824234,0.8935374021530151
X,13697,0.1840184926986694,0.8159814476966858
