noaaID,MPlus,zero,one,Class,y_true
13284.0,0.15,0.832916796207428,0.1670831441879272,N,0
13287.0,0.1092,0.8619676232337952,0.1380323618650436,N,0
13298.0,0.0044,0.8641207814216614,0.1358792334794998,N,0
13301.0,0.2088,0.5608657002449036,0.4391343593597412,N,0
13303.0,0.0868,0.8245049715042114,0.1754950284957885,N,0
13307.0,0.0034,0.8747392892837524,0.1252607107162475,N,0
13345.0,0.0098,0.8067549467086792,0.1932450979948043,N,0
13349.0,0.0033,0.8025848865509033,0.197415143251419,N,0
13356.0,0.0059,0.7623481750488281,0.2376518100500106,N,0
13362.0,0.1351,0.8848313093185425,0.1151686236262321,N,0
13412.0,0.0812,0.866213321685791,0.1337866783142089,N,0
13414.0,0.0361,0.8631560802459717,0.1368438899517059,N,0
13420.0,0.0034,0.7336377501487732,0.2663622796535492,N,0
13439.0,0.0016,0.7107126116752625,0.2892873585224151,N,0
13440.0,0.0099,0.6854029297828674,0.3145970404148102,N,0
13446.0,0.0217,0.767601490020752,0.2323985397815704,N,0
13501.0,0.0281,0.8657097220420837,0.1342902034521103,N,0
13505.0,0.0013,0.6652536988258362,0.3347463607788086,N,0
13512.0,0.1522,0.8539981245994568,0.1460018754005432,N,0
13522.0,0.0177,0.8357012867927551,0.1642986983060836,N,0
13525.0,0.0034,0.8554524183273315,0.1445474922657013,N,0
13544.0,0.0082,0.7569283843040466,0.2430716603994369,N,0
13563.0,0.0034,0.8695347905158997,0.1304652094841003,N,0
13570.0,0.032,0.7453275918960571,0.2546723484992981,N,0
13572.0,0.0033,0.8625251650810242,0.1374748945236206,N,0
13577.0,0.0033,0.7966396808624268,0.2033602893352508,N,0
13581.0,0.0289,0.8614993691444397,0.1385006010532379,N,0
13585.0,0.0701,0.4478498995304107,0.5521501302719116,N,0
13610.0,0.0053,0.8361688852310181,0.1638310551643371,N,0
13611.0,0.0032,0.8638315200805664,0.1361684799194336,N,0
13622.0,0.0617,0.8544930219650269,0.1455070227384567,N,0
13624.0,0.0041,0.8630403876304626,0.1369596272706985,N,0
13627.0,0.1516,0.8570001125335693,0.1429999470710754,N,0
