Class,noaaID,zero,one
N,13284,0.8647701144218445,0.1352299451828003
N,13286,0.0687725096940994,0.931227445602417
N,13287,0.891549289226532,0.1084507927298545
N,13298,0.8937879204750061,0.1062120571732521
N,13301,0.3176579773426056,0.6823420524597168
N,13303,0.8644475340843201,0.1355525106191635
N,13307,0.8990815877914429,0.1009184271097183
N,13345,0.823249340057373,0.1767506301403045
N,13349,0.8332728743553162,0.1667270958423614
N,13356,0.7084473967552185,0.2915525734424591
N,13362,0.8526330590248108,0.1473669558763504
N,13371,0.7920886278152466,0.2079113721847534
N,13393,0.2793913185596466,0.720608651638031
N,13412,0.8346216678619385,0.1653783619403839
N,13414,0.87027508020401,0.129724845290184
N,13420,0.7447876930236816,0.2552123665809631
N,13439,0.6876558661460876,0.3123441040515899
N,13440,0.653509795665741,0.3464901745319366
N,13446,0.79762202501297,0.2023780792951584
N,13461,0.8479028940200806,0.1520972102880478
N,13470,0.781069815158844,0.2189301997423172
N,13488,0.8778273463249207,0.1221726089715957
N,13496,0.8534846305847168,0.1465153247117996
N,13497,0.0008930565672926,0.9991069436073304
N,13501,0.8422867059707642,0.1577132493257522
N,13505,0.5406199097633362,0.4593801200389862
N,13512,0.8846569061279297,0.1153431236743927
N,13515,0.828340470790863,0.1716595739126205
N,13522,0.872004508972168,0.127995565533638
N,13525,0.8777334094047546,0.1222666054964065
N,13544,0.7620342373847961,0.2379657179117202
N,13550,0.8555630445480347,0.1444369554519653
N,13557,0.6362922787666321,0.3637076914310455
N,13563,0.8947933316230774,0.1052067577838897
N,13570,0.7557835578918457,0.2442163974046707
N,13572,0.8914570212364197,0.1085429936647415
N,13577,0.8053920865058899,0.1946079581975937
N,13578,0.00126914458815,0.9987308382987976
N,13579,0.0048576621338725,0.9951423406600952
N,13581,0.8373450636863708,0.1626549512147903
N,13585,0.2741011381149292,0.7258989214897156
N,13597,0.8146668076515198,0.1853331327438354
N,13609,0.8937565088272095,0.1062435358762741
N,13610,0.8615180253982544,0.1384819895029068
N,13611,0.8891320824623108,0.1108679473400116
N,13622,0.8636676073074341,0.1363323926925659
N,13624,0.8903083205223083,0.109691746532917
N,13627,0.8863332271575928,0.113666757941246
N,13640,0.1177706271409988,0.8822294473648071
N,13653,0.8777614831924438,0.1222384572029113
N,13659,0.8835232257843018,0.1164766699075698
N,13660,0.8581686615943909,0.1418313682079315
N,13665,0.8772570490837097,0.1227429807186126
N,13666,0.6200666427612305,0.3799333274364471
N,13667,0.6590300798416138,0.3409699499607086
N,13669,0.889686644077301,0.1103134006261825
N,13678,0.8951531648635864,0.1048468500375747
N,13680,0.7990081310272217,0.2009919136762619
N,13688,0.2399741858243942,0.7600258588790894
N,13689,0.7700204253196716,0.2299795895814895
N,13690,0.0987408980727195,0.9012591242790222
N,13693,0.6227696537971497,0.3772303164005279
N,13696,0.8748350739479065,0.1251649558544159
N,13704,0.8225412964820862,0.177458718419075
N,13706,0.8496122360229492,0.1503878086805343
N,13715,0.8948563933372498,0.105143666267395
N,13725,0.643360435962677,0.356639564037323
N,13726,0.0303236618638038,0.9696763157844543
N,13741,0.8849985599517822,0.1150013878941536
N,13747,0.3804220855236053,0.619577944278717
N,13748,0.1947960704565048,0.805203914642334
C,13289,0.2305496931076049,0.7694503664970398
C,13292,0.1944197565317154,0.8055802583694458
C,13297,0.1993660032749176,0.8006340265274048
C,13333,0.573706865310669,0.4262931644916534
C,13334,0.4530194401741028,0.5469805002212524
C,13335,0.0973993688821792,0.9026007056236268
C,13339,0.5887250304222107,0.4112749993801117
C,13351,0.6242930293083191,0.3757069706916809
C,13383,0.5408383011817932,0.4591616690158844
C,13392,0.4647075831890106,0.535292387008667
C,13403,0.4741761982440948,0.525823712348938
C,13404,0.6975936889648438,0.3024063408374786
C,13416,0.7056760191917419,0.294323980808258
C,13438,0.0145448492839932,0.9854550957679749
C,13449,0.5639132857322693,0.4360868036746979
C,13462,0.6823424696922302,0.3176575601100921
C,13463,0.7132636308670044,0.286736398935318
C,13464,0.5857464671134949,0.4142534732818603
C,13465,0.6408566832542419,0.3591433465480804
C,13478,0.8058522343635559,0.1941478252410888
C,13489,0.0224370080977678,0.9775630235671996
C,13494,0.2749422788619995,0.7250577211380005
C,13495,0.0123169310390949,0.987683117389679
C,13503,0.7208904027938843,0.2791095972061157
C,13507,0.6305060386657715,0.3694939017295837
C,13508,0.298444002866745,0.7015559673309326
C,13516,0.6644309163093567,0.3355690538883209
C,13521,0.0220452118664979,0.9779548645019532
C,13523,0.0392831563949584,0.9607169032096864
C,13524,0.0420914962887764,0.957908570766449
C,13526,0.086939163506031,0.9130608439445496
C,13530,0.0499237515032291,0.9500762224197388
C,13533,0.7226530313491821,0.2773469090461731
C,13534,0.5858260989189148,0.4141739308834076
C,13540,0.2027511447668075,0.797248899936676
C,13541,0.5208734273910522,0.4791265726089477
C,13542,0.2594138979911804,0.7405861020088196
C,13545,0.6533734202384949,0.3466266095638275
C,13546,0.2610974609851837,0.7389025688171387
C,13549,0.4607759416103363,0.5392240285873413
C,13551,0.8045468330383301,0.1954531073570251
C,13553,0.4171150624752044,0.5828849077224731
C,13554,0.4936340749263763,0.5063658952713013
C,13560,0.706896960735321,0.2931030094623565
C,13565,0.0427522584795951,0.957247793674469
C,13567,0.0535165444016456,0.9464834332466124
C,13574,0.8170993328094482,0.1829007118940353
C,13583,0.40303435921669,0.5969655513763428
C,13584,0.619493842124939,0.3805061876773834
C,13594,0.7669748067855835,0.2330252677202224
C,13595,0.4206292331218719,0.5793707966804504
C,13596,0.5411406755447388,0.4588593244552612
C,13600,0.335688978433609,0.6643109917640686
C,13604,0.6808838248252869,0.3191161155700683
C,13619,0.4107460379600525,0.5892539620399475
C,13632,0.6565021872520447,0.3434978425502777
C,13636,0.5328975319862366,0.4671024978160858
C,13657,0.6704956293106079,0.3295044004917145
C,13670,0.6743265986442566,0.3256734907627105
C,13672,0.5605817437171936,0.4394182562828064
C,13698,0.5064731240272522,0.493526816368103
C,13701,0.6505680680274963,0.3494319021701813
C,13728,0.0373686663806438,0.962631344795227
C,13729,0.4121699631214142,0.5878300666809082
C,13731,0.5263662934303284,0.4736336469650268
C,13734,0.642463207244873,0.3575367629528045
C,13735,0.8006460070610046,0.1993539780378341
C,13736,0.1736280620098114,0.826371967792511
C,13743,0.3645230531692505,0.6354769468307495
C,13750,0.550589919090271,0.4494100511074066
C,13754,0.6409180760383606,0.3590819239616394
C,13757,0.5425916314125061,0.4574083685874939
M,13288,0.1784455329179763,0.82155442237854
M,13293,0.0198667477816343,0.9801332354545592
M,13296,0.0651690512895584,0.934830904006958
M,13311,0.0342374444007873,0.9657625555992126
M,13312,0.0604363083839416,0.9395637512207032
M,13315,0.0340306349098682,0.9659693837165833
M,13327,0.2170265316963195,0.7829734683036804
M,13336,0.0784226357936859,0.9215773344039916
M,13358,0.0009013445815071,0.9990985989570618
M,13372,0.0547949559986591,0.9452050924301147
M,13380,0.0576994493603706,0.9423004984855652
M,13390,0.2567579448223114,0.7432420253753662
M,13429,0.6069787740707397,0.3930212557315826
M,13435,0.0119039807468652,0.988095998764038
M,13490,0.0009517999133095,0.9990481734275818
M,13536,0.0074343741871416,0.9925656914711
M,13559,0.0086859297007322,0.9913141131401062
M,13634,0.1183677613735199,0.8816322088241577
M,13637,0.0868175104260444,0.913182497024536
M,13638,0.122528538107872,0.8774715065956116
M,13643,0.125382199883461,0.8746178150177002
M,13646,0.5353127717971802,0.4646872580051422
M,13654,0.2610847353935241,0.7389152646064758
M,13668,1.6731568166505897e-06,0.9999982714653016
M,13671,0.5123419165611267,0.4876580834388733
M,13674,0.1073983758687973,0.8926015496253967
M,13691,0.1513478755950927,0.848652184009552
M,13695,0.0764864683151245,0.9235135912895204
M,13711,0.6722344160079956,0.3277655243873596
M,13712,0.0854284912347793,0.9145714640617372
M,13720,0.5489007234573364,0.4510992467403412
M,13745,0.2984609305858612,0.7015390992164612
M,13751,0.0270636361092329,0.9729363918304444
X,13590,0.0050092474557459,0.9949907660484314
X,13615,0.0417435877025127,0.9582564234733582
X,13663,0.0064969696104526,0.9935029745101928
X,13697,0.0158898588269948,0.9841101169586182
