Class,noaaID,zero,one
N,13284,0.7976993918418884,0.2023006528615951
N,13286,0.1017114445567131,0.8982884883880615
N,13287,0.8295422792434692,0.1704578399658203
N,13298,0.836117684841156,0.1638823002576828
N,13301,0.399107277393341,0.6008928418159485
N,13303,0.7845582962036133,0.2154417335987091
N,13307,0.8420487642288208,0.1579511761665344
N,13345,0.7545825839042664,0.2454174309968948
N,13349,0.7669387459754944,0.2330612987279892
N,13356,0.6855732798576355,0.3144266903400421
N,13362,0.8272354006767273,0.1727646887302398
N,13371,0.716552734375,0.2834473252296448
N,13393,0.3007965683937073,0.6992034316062927
N,13412,0.7930549383163452,0.2069451212882995
N,13414,0.7999740839004517,0.2000259310007095
N,13420,0.6839634776115417,0.316036581993103
N,13439,0.6244512796401978,0.3755486309528351
N,13440,0.6086413264274597,0.3913587033748626
N,13446,0.7258569002151489,0.2741430997848511
N,13461,0.7802386283874512,0.219761312007904
N,13470,0.7057875990867615,0.2942123413085937
N,13488,0.8176953792572021,0.1823045909404754
N,13496,0.788970410823822,0.2110296189785003
N,13497,0.0085650188848376,0.9914349913597108
N,13501,0.7773697972297668,0.2226302474737167
N,13505,0.5676603317260742,0.4323397576808929
N,13512,0.8219967484474182,0.1780032366514206
N,13515,0.7608131766319275,0.2391868531703949
N,13522,0.8102989196777344,0.189701110124588
N,13525,0.8157874345779419,0.1842124760150909
N,13544,0.7018319964408875,0.2981679141521454
N,13550,0.782585084438324,0.2174148559570312
N,13557,0.6237360239028931,0.3762639760971069
N,13563,0.8386219143867493,0.1613781005144119
N,13570,0.6839787364006042,0.3160212337970733
N,13572,0.8320294618606567,0.1679704636335373
N,13577,0.7477656602859497,0.2522343397140503
N,13578,0.0071875778958201,0.99281245470047
N,13579,0.0129384752362966,0.987061619758606
N,13581,0.7984107732772827,0.201589286327362
N,13585,0.284586489200592,0.715413510799408
N,13597,0.7319672703742981,0.2680327296257019
N,13609,0.8364055752754211,0.1635944694280624
N,13610,0.7980384826660156,0.2019615769386291
N,13611,0.8283054232597351,0.1716946810483932
N,13622,0.8052855730056763,0.1947144120931625
N,13624,0.8288667798042297,0.1711332648992538
N,13627,0.8169593214988708,0.1830406635999679
N,13640,0.173864260315895,0.8261357545852661
N,13653,0.8055460453033447,0.194453939795494
N,13659,0.8233165144920349,0.1766834855079651
N,13660,0.7896571755409241,0.2103428244590759
N,13665,0.8077990412712097,0.1922009438276291
N,13666,0.6025198101997375,0.3974801898002624
N,13667,0.6166751980781555,0.3833248317241668
N,13669,0.8182992935180664,0.1817006468772888
N,13678,0.8337220549583435,0.1662779003381729
N,13680,0.7329717874526978,0.2670282125473022
N,13688,0.3089821338653564,0.6910179257392883
N,13689,0.6971967220306396,0.3028033077716827
N,13690,0.2343043237924575,0.7656956911087036
N,13693,0.6351461410522461,0.3648538291454315
N,13696,0.8119783401489258,0.1880217343568802
N,13704,0.7734400033950806,0.226560041308403
N,13706,0.7904147505760193,0.209585353732109
N,13715,0.8328348994255066,0.1671650856733322
N,13725,0.5795770287513733,0.4204229414463043
N,13726,0.103039801120758,0.8969602584838867
N,13741,0.8213241100311279,0.1786759495735168
N,13747,0.3826535046100616,0.6173465251922607
N,13748,0.202279657125473,0.7977203726768494
C,13289,0.2808168828487396,0.7191832065582275
C,13292,0.2419723123311996,0.7580277919769287
C,13297,0.3040209710597992,0.6959790587425232
C,13333,0.6001811027526855,0.3998188972473144
C,13334,0.4920531809329986,0.507946789264679
C,13335,0.1814505457878112,0.8185494542121887
C,13339,0.6149660348892212,0.385033905506134
C,13351,0.6060284972190857,0.3939715027809143
C,13383,0.4501882195472717,0.5498117804527283
C,13392,0.4835716187953949,0.5164283514022827
C,13403,0.5164743065834045,0.483525663614273
C,13404,0.6344577074050903,0.3655422627925873
C,13416,0.6534079313278198,0.346591979265213
C,13438,0.0213457290083169,0.9786542654037476
C,13449,0.5724818706512451,0.4275180995464325
C,13462,0.6242728233337402,0.3757272660732269
C,13463,0.662746250629425,0.3372537493705749
C,13464,0.5845222473144531,0.4154777526855469
C,13465,0.6252232789993286,0.3747767508029938
C,13478,0.7383595705032349,0.2616404294967651
C,13489,0.0383846648037433,0.9616153240203856
C,13494,0.3049792051315307,0.6950207948684692
C,13495,0.0305849071592092,0.9694151282310486
C,13503,0.6738561391830444,0.3261438310146332
C,13507,0.574567973613739,0.4254320561885834
C,13508,0.365217924118042,0.6347820162773132
C,13516,0.6263865828514099,0.3736134767532348
C,13521,0.0721411556005477,0.9278588891029358
C,13523,0.1075724065303802,0.8924276232719421
C,13524,0.1006017327308654,0.8993983268737793
C,13526,0.1438137739896774,0.8561862707138062
C,13530,0.1097955703735351,0.8902044296264648
C,13533,0.6737973690032959,0.3262026607990265
C,13534,0.5620642304420471,0.4379357695579529
C,13540,0.3337665796279907,0.6662334203720093
C,13541,0.503017783164978,0.496982216835022
C,13542,0.2781032919883728,0.721896767616272
C,13545,0.6113366484642029,0.3886634111404419
C,13546,0.2743375897407532,0.7256624102592468
C,13549,0.5138595104217529,0.4861405193805694
C,13551,0.737140953540802,0.2628590166568756
C,13553,0.4929856359958648,0.5070143342018127
C,13554,0.5378021001815796,0.462197870016098
C,13560,0.6553753614425659,0.3446246087551117
C,13565,0.0963586568832397,0.9036413431167604
C,13567,0.098627857863903,0.9013721346855164
C,13574,0.7522684335708618,0.2477315217256546
C,13583,0.484969824552536,0.5150301456451416
C,13584,0.5770361423492432,0.4229638874530792
C,13594,0.7346189618110657,0.2653810381889343
C,13595,0.4925759732723236,0.507423996925354
C,13596,0.5289821624755859,0.471017837524414
C,13600,0.4020065367221832,0.5979934930801392
C,13604,0.6309342980384827,0.3690657615661621
C,13619,0.4096401035785675,0.5903599262237549
C,13632,0.592240035533905,0.4077599644660949
C,13636,0.5357972979545593,0.4642026722431183
C,13657,0.6018349528312683,0.3981651067733764
C,13670,0.6356040835380554,0.3643959760665893
C,13672,0.5947563648223877,0.4052436649799347
C,13698,0.5519581437110901,0.4480418562889099
C,13701,0.646700382232666,0.353299617767334
C,13728,0.110297255218029,0.8897028565406799
C,13729,0.4701480269432068,0.529852032661438
C,13731,0.5554049015045166,0.4445950984954834
C,13734,0.5741780996322632,0.425821840763092
C,13735,0.7169070839881897,0.2830929160118103
C,13736,0.3183184564113617,0.6816815137863159
C,13743,0.4076215028762817,0.5923784971237183
C,13750,0.5362398624420166,0.4637601375579834
C,13754,0.6063761711120605,0.3936238288879394
C,13757,0.506045401096344,0.4939546287059784
M,13288,0.2283842414617538,0.7716156840324402
M,13293,0.0409776642918586,0.9590224027633668
M,13296,0.1077616140246391,0.8922384977340698
M,13311,0.0786008983850479,0.9213990569114684
M,13312,0.1073432862758636,0.8926568031311035
M,13315,0.0638964399695396,0.936103582382202
M,13327,0.3452747464179992,0.6547252535820007
M,13336,0.1470387428998947,0.8529613018035889
M,13358,0.0040083760395646,0.9959916472434998
M,13372,0.1269965171813964,0.8730034828186035
M,13380,0.1118378415703773,0.8881621956825256
M,13390,0.328096330165863,0.6719036102294922
M,13429,0.5609836578369141,0.4390163421630859
M,13435,0.0194040108472108,0.9805959463119508
M,13490,0.0082823960110545,0.9917175769805908
M,13536,0.0246773082762956,0.9753226637840272
M,13559,0.0270338878035545,0.9729660749435424
M,13634,0.1958074420690536,0.8041925430297852
M,13637,0.2585890293121338,0.741411030292511
M,13638,0.3084659874439239,0.6915340423583984
M,13643,0.2946126461029053,0.70538729429245
M,13646,0.5664541721343994,0.4335458278656006
M,13654,0.3234456479549408,0.6765543818473816
M,13668,2.603719440230634e-05,0.999974012374878
M,13671,0.5530096888542175,0.4469903111457824
M,13674,0.2829661965370178,0.7170337438583374
M,13691,0.2918772399425506,0.7081227898597717
M,13695,0.1580323874950409,0.8419676423072815
