Threshold,TSS,TSSstd
0.05,0.75,0.0
0.1,0.5,0.0
0.15000000000000002,0.5,0.0
0.2,0.25,0.0
0.25,0.25,0.0
0.3,0.25,0.0
0.35000000000000003,0.25,0.0
0.4,0.25,0.0
0.45,0.25,0.0
0.5,0.0,0.0
0.55,0.0,0.0
0.6000000000000001,0.0,0.0
0.6500000000000001,0.0,0.0
0.7000000000000001,0.0,0.0
0.7500000000000001,0.0,0.0
0.8,0.0,0.0
0.8500000000000001,0.0,0.0
0.9000000000000001,0.0,0.0
0.9500000000000001,0.0,0.0
