Threshold,Metric Name/BS and BSS ,Class 0 Value,Class 1 Value
0.6000000000000001,Accuracy,0.863,0.863
0.6000000000000001,Recall,0.86,0.906
0.6000000000000001,Precision,0.993,0.288
0.6000000000000001,TSS,0.767,0.767
0.6000000000000001,HSS,0.383,0.383
0.6000000000000001,FAR,0.006,0.711
0.6000000000000001,FPR,0.093,0.139
