Class,noaaID,zero,one
N,13284,0.8141253650188446,0.1858746603131294
N,13286,0.1675347089767456,0.8324652910232544
N,13287,0.8484376430511474,0.15156237855553625
N,13298,0.849364310503006,0.1506357036530971
N,13301,0.438715398311615,0.5612845957279206
N,13303,0.8042659163475037,0.19573408365249628
N,13307,0.8601589739322663,0.13984102457761763
N,13345,0.768381667137146,0.23161832690238954
N,13349,0.7704718768596649,0.22952813357114793
N,13356,0.7037843883037567,0.29621562063694
N,13362,0.8438809394836426,0.1561190716922283
N,13371,0.7583475828170776,0.2416524261236191
N,13393,0.41118810772895814,0.5888118892908096
N,13412,0.8227815210819245,0.17721849307417867
N,13414,0.8573386907577515,0.1426613144576549
N,13420,0.6922324895858765,0.3077675223350525
N,13439,0.6419027209281921,0.3580972641706467
N,13440,0.6165804445743561,0.3834195613861084
N,13446,0.7275185704231262,0.27248145192861556
N,13461,0.7909774959087372,0.20902252495288848
N,13470,0.7335817694664002,0.2664182335138321
N,13488,0.8467757642269135,0.1532242216169834
N,13496,0.7996402978897095,0.20035970211029053
N,13497,0.022436218318762212,0.9775637984275818
N,13501,0.8252715408802033,0.17472847178578374
N,13505,0.586251574754715,0.4137484312057495
N,13512,0.8363706946372986,0.163629300147295
N,13515,0.7752467095851898,0.22475329935550686
N,13522,0.8164844572544098,0.18351558297872542
N,13525,0.8354927062988281,0.16450731605291363
N,13544,0.7054182410240173,0.2945817545056343
N,13550,0.7982649266719818,0.20173509120941158
N,13557,0.650178462266922,0.34982153177261355
N,13563,0.8534646093845367,0.14653540626168252
N,13570,0.6949479818344116,0.3050520196557045
N,13572,0.848618483543396,0.1513815328478813
N,13577,0.7517262876033783,0.24827373772859573
N,13578,0.028308355039916893,0.9716916441917419
N,13579,0.053463730448856904,0.9465362787246704
N,13581,0.8205711781978607,0.17942883521318434
N,13585,0.34079384356737136,0.6592061638832092
N,13597,0.7523270189762116,0.24767298996448517
N,13609,0.8500930666923523,0.14990695640444754
N,13610,0.8101620316505432,0.18983798325061796
N,13611,0.8468776285648346,0.15312238633632655
N,13622,0.8390478074550629,0.16095217838883397
N,13624,0.8471913874149323,0.15280861407518384
N,13627,0.8414075314998627,0.15859247818589212
N,13640,0.26499737948179247,0.7350026309490204
N,13653,0.8223385095596314,0.17766149789094923
N,13659,0.8375360488891601,0.16246395781636236
N,13660,0.8051486194133759,0.19485139548778532
N,13665,0.8285618185997009,0.1714381769299507
N,13666,0.6358910501003265,0.36410896182060243
N,13667,0.656517219543457,0.3434827834367752
N,13669,0.8441194713115692,0.15588054507970805
N,13678,0.8511093080043792,0.1488906942307949
N,13680,0.8103728055953979,0.18962721452116965
N,13688,0.43189673572778703,0.568103289604187
N,13689,0.7060473620891571,0.2939526304602623
N,13690,0.28045505508780477,0.7195449590682983
N,13693,0.6418160676956177,0.3581839442253113
N,13696,0.8294158041477203,0.17058421745896338
N,13704,0.792519336938858,0.20748068690299987
N,13706,0.795884507894516,0.20411552190780635
N,13715,0.8520796656608581,0.1479203641414642
