T_REC,_modelTyp,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,one,Class,noaaID,predictday
20240523,LLM_VIT,BSS,13689,0.324,0.142,0.291,0.324,0.259,0.125,0.262,0.363,0.315,0.255,13689,0.265,N,13689.0,20240524
20240524,LLM_VIT,BSS,"13685,13686,13688",0.517,0.504,0.519,0.55,0.546,0.341,0.641,0.481,0.436,0.709,13686,0.524,C,13686.0,20240525
20240524,LLM_VIT,BSS,13689,0.265,0.114,0.232,0.262,0.24,0.092,0.216,0.284,0.248,0.187,13689,0.214,N,13689.0,20240525
20240525,LLM_VIT,BSS,"13685,13686,13688",0.532,0.519,0.561,0.592,0.537,0.406,0.653,0.569,0.49,0.709,13686,0.556,N,13688.0,20240526
20240525,LLM_VIT,BSS,13689,0.235,0.097,0.214,0.224,0.218,0.078,0.187,0.25,0.214,0.151,13689,0.186,N,13689.0,20240526
20240525,LLM_VIT,BSS,13690,0.293,0.123,0.244,0.308,0.247,0.087,0.234,0.292,0.274,0.222,13690,0.232,N,13690.0,20240526
20240526,LLM_VIT,BSS,13690,0.29,0.12,0.24,0.302,0.246,0.085,0.231,0.284,0.265,0.221,13690,0.228,N,13690.0,20240527
20240527,LLM_VIT,BSS,"13689,13692",0.291,0.135,0.246,0.282,0.266,0.095,0.246,0.286,0.26,0.245,13692,0.235,N,13692.0,20240528
20240527,LLM_VIT,BSS,"13690,13691,13695",0.371,0.263,0.375,0.399,0.334,0.203,0.384,0.363,0.324,0.43,13690,0.344,C,13691.0,20240528
20240528,LLM_VIT,BSS,"13689,13692",0.273,0.121,0.237,0.263,0.248,0.096,0.225,0.285,0.249,0.199,13692,0.219,C,13692.0,20240529
20240528,LLM_VIT,BSS,"13690,13691,13695",0.587,0.674,0.631,0.695,0.633,0.531,0.777,0.636,0.536,0.826,13691,0.652,M,13691.0,20240529
20240528,LLM_VIT,BSS,13693,0.354,0.167,0.29,0.349,0.291,0.122,0.294,0.366,0.327,0.324,13693,0.288,N,13693.0,20240529
20240528,LLM_VIT,BSS,13696,0.142,0.063,0.152,0.15,0.191,0.055,0.137,0.165,0.147,0.101,13696,0.13,N,13696.0,20240529
20240530,LLM_VIT,BSS,"13689,13692",0.204,0.093,0.203,0.202,0.222,0.081,0.182,0.227,0.193,0.149,13692,0.175,N,13692.0,20240531
20240530,LLM_VIT,BSS,"13690,13691,13695",0.481,0.518,0.474,0.532,0.58,0.302,0.64,0.408,0.378,0.661,13691,0.497,C,13691.0,20240531
20240530,LLM_VIT,BSS,13693,0.191,0.088,0.173,0.185,0.231,0.062,0.175,0.196,0.185,0.152,13693,0.163,N,13693.0,20240531
20240530,LLM_VIT,BSS,13696,0.143,0.064,0.142,0.14,0.196,0.051,0.136,0.166,0.142,0.093,13696,0.127,N,13696.0,20240531
20240530,LLM_VIT,BSS,13697,0.843,0.893,0.916,0.911,0.767,0.914,0.921,0.92,0.87,0.977,13697,0.893,X,13697.0,20240531
20240531,LLM_VIT,BSS,"13690,13691,13695",0.552,0.569,0.547,0.568,0.599,0.386,0.664,0.499,0.464,0.726,13691,0.557,C,13691.0,20240601
20240531,LLM_VIT,BSS,13693,0.194,0.085,0.172,0.187,0.22,0.068,0.171,0.207,0.184,0.135,13693,0.162,N,13693.0,20240601
20240531,LLM_VIT,BSS,13697,0.814,0.875,0.883,0.879,0.775,0.864,0.908,0.863,0.832,0.968,13697,0.866,X,13697.0,20240601
20240601,LLM_VIT,BSS,"13690,13691,13695",0.665,0.645,0.687,0.666,0.624,0.551,0.707,0.644,0.601,0.822,13691,0.661,N,13695.0,20240602
20240601,LLM_VIT,BSS,13693,0.212,0.09,0.212,0.214,0.222,0.084,0.185,0.252,0.219,0.155,13693,0.184,N,13693.0,20240602
20240601,LLM_VIT,BSS,13697,0.777,0.841,0.831,0.826,0.766,0.776,0.885,0.776,0.772,0.949,13697,0.819,M,13697.0,20240602
20240601,LLM_VIT,BSS,13698,0.38,0.202,0.32,0.396,0.312,0.14,0.335,0.383,0.352,0.363,13698,0.318,N,13698.0,20240602
