Threshold,TSS
0.05,0.0
0.1,0.0
0.15000000000000002,0.007
0.2,0.05
0.25,0.15
0.3,0.285
0.35000000000000003,0.407
0.4,0.578
0.45,0.602
0.5,0.666
0.55,0.709
0.6000000000000001,0.73
0.6500000000000001,0.766
0.7000000000000001,0.726
0.7500000000000001,0.671
0.8,0.609
0.8500000000000001,0.54
0.9000000000000001,0.478
0.9500000000000001,0.235
