T_REC,_modelTyp,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,one,Class,noaaID,predictday
20240528,LLM_VIT,TSS,"13689,13692",0.33,0.254,0.269,0.281,0.292,0.303,0.262,0.345,0.316,0.256,13692,0.29,C,13692.0,20240529
20240528,LLM_VIT,TSS,"13690,13691,13695",0.644,0.694,0.81,0.698,0.771,0.803,0.741,0.688,0.629,0.924,13691,0.74,M,13691.0,20240529
20240528,LLM_VIT,TSS,13693,0.424,0.369,0.379,0.354,0.397,0.363,0.37,0.484,0.43,0.443,13693,0.401,N,13693.0,20240529
20240528,LLM_VIT,TSS,13696,0.188,0.129,0.165,0.17,0.176,0.18,0.172,0.194,0.189,0.131,13696,0.169,N,13696.0,20240529
20240530,LLM_VIT,TSS,"13689,13692",0.259,0.189,0.239,0.225,0.236,0.259,0.224,0.274,0.246,0.199,13692,0.234,N,13692.0,20240531
20240530,LLM_VIT,TSS,"13690,13691,13695",0.524,0.498,0.54,0.546,0.628,0.578,0.552,0.399,0.462,0.79,13691,0.551,C,13691.0,20240531
20240530,LLM_VIT,TSS,13693,0.243,0.186,0.176,0.2,0.218,0.203,0.207,0.23,0.241,0.2,13693,0.21,N,13693.0,20240531
20240530,LLM_VIT,TSS,13696,0.188,0.134,0.143,0.157,0.171,0.172,0.166,0.19,0.181,0.117,13696,0.161,N,13696.0,20240531
20240530,LLM_VIT,TSS,13697,0.883,0.917,0.993,0.904,0.965,0.975,0.955,0.976,0.932,0.996,13697,0.949,X,13697.0,20240531
20240531,LLM_VIT,TSS,"13690,13691,13695",0.596,0.572,0.683,0.578,0.728,0.664,0.651,0.592,0.579,0.865,13691,0.65,C,13691.0,20240601
20240531,LLM_VIT,TSS,13693,0.246,0.179,0.183,0.204,0.213,0.218,0.202,0.245,0.239,0.173,13693,0.21,N,13693.0,20240601
20240531,LLM_VIT,TSS,13697,0.854,0.878,0.986,0.871,0.951,0.953,0.935,0.945,0.908,0.993,13697,0.927,X,13697.0,20240601
20240601,LLM_VIT,TSS,"13690,13691,13695",0.71,0.678,0.872,0.671,0.849,0.801,0.767,0.806,0.73,0.937,13691,0.782,N,13695.0,20240602
20240601,LLM_VIT,TSS,13693,0.27,0.193,0.254,0.233,0.251,0.269,0.231,0.314,0.28,0.203,13693,0.249,N,13693.0,20240602
20240601,LLM_VIT,TSS,13697,0.816,0.822,0.967,0.816,0.929,0.908,0.897,0.885,0.868,0.987,13697,0.889,M,13697.0,20240602
20240601,LLM_VIT,TSS,13698,0.449,0.414,0.413,0.401,0.424,0.41,0.387,0.473,0.447,0.482,13698,0.43,N,13698.0,20240602
