Threshold,TSS
0.05,0.0
0.1,0.0
0.15000000000000002,0.072
0.2,0.376
0.25,0.463
0.3,0.492
0.35000000000000003,0.623
0.4,0.826
0.45,0.869
0.5,0.956
0.55,0.971
0.6000000000000001,0.971
0.6500000000000001,0.971
0.7000000000000001,0.875
0.7500000000000001,0.875
0.8,0.75
0.8500000000000001,0.5
0.9000000000000001,0.25
0.9500000000000001,0.0
