y_true,zero,one
0.0,0.6086426377296448,0.3913573920726776
0.0,0.5672501921653748,0.43274980783462524
0.0,0.5689053535461426,0.4310946464538574
0.0,0.5822329521179199,0.41776707768440247
0.0,0.1954411119222641,0.8045589327812195
0.0,0.6783425807952881,0.3216573894023895
0.0,0.7058858275413513,0.29411420226097107
0.0,0.5098543763160706,0.49014562368392944
0.0,0.6722915768623352,0.3277084529399872
0.0,0.618639349937439,0.38136065006256104
0.0,0.630051851272583,0.3699481189250946
0.0,0.859720766544342,0.14027927815914154
0.0,0.6813051700592041,0.3186948001384735
0.0,0.6912906169891357,0.30870938301086426
0.0,0.7478120923042297,0.25218790769577026
0.0,0.6639901995658875,0.33600977063179016
0.0,0.696511447429657,0.3034885823726654
0.0,0.3175378143787384,0.6824621558189392
0.0,0.7581223249435425,0.2418777197599411
0.0,0.6610824465751648,0.3389175832271576
0.0,0.6133768558502197,0.38662320375442505
0.0,0.7163434624671936,0.28365659713745117
0.0,0.6195648312568665,0.38043510913848877
0.0,0.5921376943588257,0.40786227583885193
0.0,0.4683513641357422,0.5316486954689026
0.0,0.6841822862625122,0.3158176839351654
0.0,0.5830325484275818,0.4169674217700958
0.0,0.691663384437561,0.30833667516708374
0.0,0.6132039427757263,0.3867959976196289
0.0,0.6980146169662476,0.3019854426383972
1.0,0.5672928094863892,0.4327072501182556
1.0,0.30236679315567017,0.6976331472396851
1.0,0.7297003865242004,0.2702997028827667
1.0,0.6089558601379395,0.3910440504550934
1.0,0.14555037021636963,0.8544496297836304
1.0,0.6382386684417725,0.3617613613605499
1.0,0.42489317059516907,0.5751067996025085
1.0,0.28033629059791565,0.7196637988090515
1.0,0.0850789025425911,0.9149211049079895
1.0,0.18750464916229248,0.8124953508377075
1.0,0.07486215233802795,0.9251378774642944
1.0,0.18283815681934357,0.8171617984771729
1.0,0.41547781229019165,0.5845222473144531
1.0,0.36813831329345703,0.6318617463111877
1.0,0.4711441099643707,0.5288559198379517
1.0,0.4355633556842804,0.5644365549087524
1.0,0.23711995780467987,0.7628800272941589
0.0,0.6337311863899231,0.3662688732147217
0.0,0.8565927147865295,0.14340727031230927
0.0,0.7681270837783813,0.23187296092510223
0.0,0.7398530840873718,0.26014694571495056
0.0,0.7736316919326782,0.22636820375919342
0.0,0.6654676198959351,0.33453238010406494
0.0,0.6943394541740417,0.30566054582595825
0.0,0.6337932348251343,0.3662067651748657
0.0,0.7961315512657166,0.20386844873428345
0.0,0.8282166123390198,0.17178340256214142
0.0,0.8507175445556641,0.14928244054317474
0.0,0.8189912438392639,0.1810086965560913
0.0,0.4885116517543793,0.5114883780479431
0.0,0.8648197054862976,0.13518036901950836
0.0,0.7805665135383606,0.2194334715604782
0.0,0.8363712430000305,0.16362878680229187
0.0,0.7591490149497986,0.2408509999513626
0.0,0.8245339393615723,0.17546601593494415
0.0,0.769391655921936,0.23060829937458038
0.0,0.8588651418685913,0.1411348134279251
0.0,0.5594855546951294,0.4405144453048706
0.0,0.8547109365463257,0.1452891230583191
0.0,0.8279255628585815,0.17207448184490204
0.0,0.7466394901275635,0.2533605396747589
0.0,0.7625899314880371,0.2374100536108017
0.0,0.7042101621627808,0.29578980803489685
0.0,0.8186421394348145,0.18135787546634674
0.0,0.7662419080734253,0.2337581366300583
0.0,0.7650843262672424,0.23491570353507996
0.0,0.7063671350479126,0.293632835149765
0.0,0.739412248134613,0.2605876624584198
0.0,0.7995637059211731,0.20043635368347168
0.0,0.8304735422134399,0.16952642798423767
0.0,0.739865243434906,0.2601347267627716
0.0,0.6812140941619873,0.3187858462333679
0.0,0.8311845660209656,0.168815478682518
0.0,0.7443318963050842,0.25566813349723816
0.0,0.860325813293457,0.13967415690422058
0.0,0.6460971236228943,0.3539028763771057
0.0,0.7073777318000793,0.2926223576068878
0.0,0.8386707901954651,0.1613292396068573
0.0,0.8803699016571045,0.11963009089231491
0.0,0.8677981495857239,0.13220185041427612
0.0,0.8059362769126892,0.1940637230873108
0.0,0.7936675548553467,0.20633241534233093
0.0,0.8048357367515564,0.195164293050766
0.0,0.8650608062744141,0.13493917882442474
0.0,0.7834349870681763,0.2165651023387909
0.0,0.8574827313423157,0.14251720905303955
0.0,0.8749229311943054,0.12507715821266174
0.0,0.8433621525764465,0.15663781762123108
0.0,0.7563716769218445,0.2436283528804779
1.0,0.18774038553237915,0.8122596740722656
1.0,0.33166807889938354,0.6683318614959717
1.0,0.017550352960824966,0.9824496507644653
1.0,0.020860888063907623,0.9791391491889954
1.0,0.09321937710046768,0.9067805409431458
